pair_id,ref_index,kind,expected,operator,status,candidates,matched,predicted_type,type_correct,coverage,precision,iou
R00547,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00547,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00547,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.8,0.5
R00548,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.65,0.65
R00548,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00548,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00548,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00548,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,0.5,0.3333
R00549,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.4286,0.4286
R00549,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00549,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00549,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,1.0,0.5714
R00550,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.4545,0.4545
R00550,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00550,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.4286,0.375
R00550,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.75,0.6
R00551,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.2308,0.2222
R00551,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00551,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1,0.0952
R00551,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2,0.1818
R00552,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8571,0.1935,0.1875
R00552,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00552,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.48,0.4286
R00552,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5833,0.28,0.2333
R00553,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8,0.3077,0.2857
R00553,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00553,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.3333,0.3
R00553,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.3889,0.28
R00554,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.6842,0.6842
R00554,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00554,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4,0.2857
R00554,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.3333,0.2727
R00555,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.6,0.6
R00555,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.1,0.1
R00555,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2,0.1818
R00555,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2,0.1818
R00556,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.4375,0.4375
R00556,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00556,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4,0.2857
R00556,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,1.0,0.5
R00557,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8571,0.4,0.375
R00557,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00557,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.2667,0.25
R00557,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8333,0.3333,0.3125
R00558,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.6667,0.6667
R00558,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00558,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.2857,0.2667
R00558,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,1.0,0.5
R00559,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.6,0.5455
R00559,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00559,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.3333,0.2727
R00559,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.1111,0.0909
R00560,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,0.875,0.6364,0.5833
R00560,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00560,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5,0.4
R00560,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.2857,0.2222
R00561,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.6364,0.6364
R00561,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00561,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00561,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.6667,0.5
R00561,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00562,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,0.8333,0.1316,0.1282
R00562,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00562,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.2727,0.25
R00562,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4762,0.3846
R00563,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.5143,0.5143
R00563,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0333,0.0333
R00563,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.1333,0.1176
R00563,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.3333,0.2778
R00564,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.1071,0.1071
R00564,1,MUTATION,T1,t1_add_eol_comment,ok,1,False,,False,0.0,0.0,0.0
R00564,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.0682,0.0652
R00564,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.1591,0.1489
R00565,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.75,0.75
R00565,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.1,0.1
R00565,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2,0.1818
R00565,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.1,0.0833
R00566,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.6667,0.6667
R00566,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00566,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2857,0.25
R00566,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00567,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.1935,0.1935
R00567,1,MUTATION,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.0417,0.0417
R00567,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8333,0.2083,0.2
R00567,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.5833,0.4516
R00568,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.2333,0.2333
R00568,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0435,0.0435
R00568,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7273,0.6957,0.5517
R00568,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.087,0.0833
R00569,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,0.8889,0.7273,0.6667
R00569,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00569,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.5,0.25
R00569,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.2857,0.2222
R00570,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.6333,0.6333
R00570,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00570,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8571,0.2857,0.2727
R00570,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.1429,0.125
R00571,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.64,0.64
R00571,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6875,0.6111,0.4783
R00571,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1667,0.1579
R00571,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5714,0.2222,0.1905
R00572,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.2,0.2
R00572,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.037,0.037
R00572,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.0741,0.069
R00572,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6522,0.5556,0.4286
R00573,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,0.8333,0.2632,0.25
R00573,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00573,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00573,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6923,0.6923,0.5294
R00574,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.0952,0.0952
R00574,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00574,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.0968,0.0909
R00574,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7,0.3889,0.3333
R00575,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.2143,0.2143
R00575,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00575,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00575,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8,1.0,0.8
R00575,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.7143,0.625,0.5
R00576,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.6667,0.6667
R00576,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00576,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00576,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00577,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.44,0.44
R00577,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00577,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.3333,0.3333
R00577,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.6667,0.6667
R00577,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.5,0.4
R00577,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5385,0.875,0.5
R00578,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.2941,0.2941
R00578,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00578,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.7143,0.625
R00578,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.625,0.7143,0.5
R00579,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.8571,0.8571
R00579,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00579,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00579,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1111,0.1053
R00580,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.1014,0.1014
R00580,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00580,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.0741,0.069
R00580,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.1154,0.1034
R00581,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.7333,0.7333
R00581,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00581,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00581,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2,0.1818
R00582,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5,0.5
R00582,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00582,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.625,0.5556
R00582,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5,0.4
R00583,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,0.9444,0.7391,0.7083
R00583,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.7222,0.6842,0.5417
R00583,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1053,0.1
R00583,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2105,0.1905
R00584,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.5455,0.5
R00584,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00584,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.1,0.0833
R00584,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.3,0.25
R00585,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.375,0.375
R00585,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00585,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.3333,0.3
R00585,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00586,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0984,0.0984
R00586,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.02,0.02
R00586,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.04,0.0392
R00586,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7143,0.2,0.1852
R00587,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.2258,0.2258
R00587,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00587,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,1.0,1.0
R00587,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.2,0.1818
R00587,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.4286,0.2727,0.2
R00588,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.56,0.56
R00588,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00588,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.8333,0.7143
R00588,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.3077,0.25
R00589,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,2,True,T1,True,1.0,0.1452,0.1452
R00589,1,MUTATION,T1,t1_add_eol_comment,ok,2,True,T1,True,1.0,0.0196,0.0196
R00589,2,UNTOUCHED,T1,none,ok,2,True,T1,True,0.7,0.1373,0.1296
R00589,3,UNTOUCHED,T1,none,ok,2,True,T1,True,0.7143,0.1961,0.1818
R00590,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.4706,0.4706
R00590,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0769,0.0769
R00590,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1538,0.1429
R00590,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.3846,0.3125
R00591,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.3684,0.3684
R00591,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.7143,0.3571,0.3125
R00591,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.5,0.4118
R00591,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.1429,0.125
R00592,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.5,0.5
R00592,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00592,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00592,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.5,0.3636
R00593,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.6,0.6
R00593,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00593,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1667,0.1538
R00593,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.25,0.2
R00594,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.5,0.5
R00594,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00594,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00594,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.4286,0.3333
R00595,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.1077,0.1077
R00595,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00595,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.0377,0.0364
R00595,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1887,0.1724
R00596,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,0.8571,0.1017,0.1
R00596,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00596,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0426,0.0417
R00596,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.0851,0.0784
R00597,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2821,0.2821
R00597,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00597,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8571,0.6667,0.6
R00597,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8261,0.7917,0.6786
R00598,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.375,0.375
R00598,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00598,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00598,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1176,0.1111
R00599,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.375,0.375
R00599,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.4167,0.3846
R00599,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.0833,0.0714
R00599,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.5,0.375
R00600,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.1837,0.1837
R00600,1,MUTATION,T1,t1_add_eol_comment,ok,1,False,,False,0.0,0.0,0.0
R00600,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.0882,0.0833
R00600,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.1471,0.1351
R00601,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.375,0.375
R00601,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00601,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00601,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.8571,0.6
R00602,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.375,0.375
R00602,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00602,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.1,0.0909
R00602,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.8,0.5714
R00603,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,0.8333,0.5556,0.5
R00603,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,0.8,0.8
R00603,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,0.2,0.2
R00603,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00603,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00604,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.6667,0.6667
R00604,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00604,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,1.0,0.8
R00604,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2222,0.2
R00605,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.381,0.381
R00605,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00605,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.75,0.6
R00605,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.625,0.3571,0.2941
R00606,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.5417,0.5417
R00606,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8462,0.55,0.5
R00606,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.15,0.1429
R00606,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.3,0.2609
R00607,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.5625,0.5625
R00607,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00607,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00607,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,1.0,0.5
R00608,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.6111,0.6111
R00608,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00608,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.625,0.5556
R00608,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.25,0.2
R00609,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,0.7143,0.5556,0.4545
R00609,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00609,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.4,0.2857
R00609,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.6667,0.4
R00610,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,2,True,T2,True,1.0,0.1667,0.1667
R00610,1,MUTATION,T2,t2_change_int_literal,ok,4,True,T2,True,1.0,1.0,1.0
R00610,2,UNTOUCHED,T1,none,ok,4,True,T1,True,0.8,0.1739,0.1667
R00610,3,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6667,0.7692,0.5556
R00611,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.1765,0.1765
R00611,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.1852,0.1786
R00611,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1481,0.1379
R00611,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2963,0.2581
R00612,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.2727,0.2727
R00612,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.3125,0.2941
R00612,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.125,0.1176
R00612,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.5625,0.4091
R00613,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.619,0.619
R00613,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00613,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8571,0.375,0.3529
R00613,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.125,0.1176
R00614,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.6,0.6
R00614,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6667,0.5455,0.4286
R00614,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.1818,0.1538
R00614,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.2727,0.2308
R00615,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,0.7143,0.4545,0.3846
R00615,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00615,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.5,0.4286
R00615,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.6,0.5
R00616,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.36,0.36
R00616,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00616,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.5,0.4444
