pair_id,ref_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00500,3,UNTOUCHED,T1,none,15,19,16,20
R00501,0,CLONE_INTERVAL,T1,t1_add_blank_line,14,21,14,22
R00501,1,MUTATION,T1,t1_add_blank_line,,,17,17
R00501,2,UNTOUCHED,T1,none,3,13,3,13
R00501,3,UNTOUCHED,T1,none,22,32,23,33
R00502,0,CLONE_INTERVAL,T2,t2_rename_local_x2,9,19,9,19
R00502,1,MUTATION,T2,t2_rename_local_x2,9,14,9,14
R00502,2,UNTOUCHED,T1,none,3,8,3,8
R00502,3,UNTOUCHED,T1,none,20,25,20,25
R00503,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,7,11
R00503,1,MUTATION,T3,t3_delete_statement,8,8,,
R00503,2,UNTOUCHED,T1,none,4,6,4,6
R00503,3,UNTOUCHED,T1,none,13,17,12,16
R00504,0,CLONE_INTERVAL,T2,t2_rename_local_x1,7,12,7,12
R00504,1,MUTATION,T2,t2_rename_local_x1,8,9,8,9
R00504,2,UNTOUCHED,T1,none,4,6,4,6
R00504,3,UNTOUCHED,T1,none,13,18,13,18
R00505,0,CLONE_INTERVAL,T3,t3_insert_statement,6,18,6,19
R00505,1,MUTATION,T3,t3_insert_statement,,,7,7
R00505,2,UNTOUCHED,T1,none,3,5,3,5
R00505,3,UNTOUCHED,T1,none,19,24,20,25
R00506,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00506,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00506,2,UNTOUCHED,T1,none,3,5,3,5
R00506,3,UNTOUCHED,T1,none,12,15,12,15
R00507,0,CLONE_INTERVAL,T3,t3_wrap_statement,73,78,73,80
R00507,1,MUTATION,T3,t3_wrap_statement,75,77,75,79
R00507,2,UNTOUCHED,T1,none,68,72,68,72
R00507,3,UNTOUCHED,T1,none,79,93,81,95
R00508,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00508,1,MUTATION,T1,t1_add_block_comment,,,8,8
R00508,2,UNTOUCHED,T1,none,3,5,3,5
R00508,3,UNTOUCHED,T1,none,12,15,13,16
R00509,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00509,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00509,2,UNTOUCHED,T1,none,3,5,3,5
R00509,3,UNTOUCHED,T1,none,12,17,12,17
R00510,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,13,6,13
R00510,1,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00510,2,UNTOUCHED,T1,none,3,5,3,5
R00510,3,UNTOUCHED,T1,none,14,19,14,19
R00511,0,CLONE_INTERVAL,T2,t2_rename_local_x4,7,20,7,20
R00511,1,MUTATION,T2,t2_rename_local_x4,8,16,8,16
R00511,2,UNTOUCHED,T1,none,3,6,3,6
R00511,3,UNTOUCHED,T1,none,21,23,21,23
R00512,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,18,7,19
R00512,1,MUTATION,T1,t1_add_blank_line,,,18,18
R00512,2,UNTOUCHED,T1,none,3,6,3,6
R00512,3,UNTOUCHED,T1,none,19,28,20,29
R00513,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,13,8,15
R00513,1,MUTATION,T3,t3_wrap_statement,10,11,10,13
R00513,2,UNTOUCHED,T1,none,5,7,5,7
R00513,3,UNTOUCHED,T1,none,14,26,16,28
R00514,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,14,7,16
R00514,1,MUTATION,T3,t3_wrap_statement,9,13,9,15
R00514,2,UNTOUCHED,T1,none,3,6,3,6
R00514,3,UNTOUCHED,T1,none,15,17,17,19
R00515,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,14,9,15
R00515,1,MUTATION,T1,t1_add_blank_line,,,14,14
R00515,2,UNTOUCHED,T1,none,3,8,3,8
R00515,3,UNTOUCHED,T1,none,15,17,16,18
R00516,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00516,1,MUTATION,T1,t1_add_block_comment,,,11,11
R00516,2,UNTOUCHED,T1,none,3,5,3,5
R00516,3,UNTOUCHED,T1,none,12,15,13,16
R00517,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,14,9,14
R00517,1,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00517,2,UNTOUCHED,T1,none,5,8,5,8
R00517,3,UNTOUCHED,T1,none,15,22,15,22
R00518,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,13,8,14
R00518,1,MUTATION,T1,t1_add_block_comment,,,13,13
R00518,2,UNTOUCHED,T1,none,3,7,3,7
R00518,3,UNTOUCHED,T1,none,14,18,15,19
R00519,0,CLONE_INTERVAL,T1,t1_reindent,7,14,7,14
R00519,1,MUTATION,T1,t1_reindent,7,14,7,14
R00519,2,UNTOUCHED,T1,none,3,6,3,6
R00519,3,UNTOUCHED,T1,none,15,29,15,29
R00520,0,CLONE_INTERVAL,T2,t2_rename_local_x1,7,12,7,12
R00520,1,MUTATION,T2,t2_rename_local_x1,7,10,7,10
R00520,2,UNTOUCHED,T1,none,3,6,3,6
R00520,3,UNTOUCHED,T1,none,13,24,13,24
R00521,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,14,8,15
R00521,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00521,2,UNTOUCHED,T1,none,3,7,3,7
R00521,3,UNTOUCHED,T1,none,15,27,16,28
R00522,0,CLONE_INTERVAL,T1,t1_add_block_comment,13,18,13,19
R00522,1,MUTATION,T1,t1_add_block_comment,,,15,15
R00522,2,UNTOUCHED,T1,none,3,12,3,12
R00522,3,UNTOUCHED,T1,none,19,67,20,68
R00523,0,CLONE_INTERVAL,T1,t1_reindent,7,12,7,12
R00523,1,MUTATION,T1,t1_reindent,7,12,7,12
R00523,2,UNTOUCHED,T1,none,4,6,4,6
R00523,3,UNTOUCHED,T1,none,13,25,13,25
R00524,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,13,8,13
R00524,1,MUTATION,T1,t1_add_eol_comment,8,8,8,8
R00524,2,UNTOUCHED,T1,none,4,7,4,7
R00524,3,UNTOUCHED,T1,none,14,19,14,19
R00525,0,CLONE_INTERVAL,T3,t3_delete_statement,8,20,8,19
R00525,1,MUTATION,T3,t3_delete_statement,8,8,,
R00525,2,UNTOUCHED,T1,none,4,7,4,7
R00525,3,UNTOUCHED,T1,none,21,24,20,23
R00526,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,15,6,15
R00526,1,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00526,2,UNTOUCHED,T1,none,3,5,3,5
R00526,3,UNTOUCHED,T1,none,16,18,16,18
R00527,0,CLONE_INTERVAL,T2,t2_rename_local_x3,112,117,112,117
R00527,1,MUTATION,T2,t2_rename_local_x3,112,116,112,116
R00527,2,UNTOUCHED,T1,none,109,111,109,111
R00527,3,UNTOUCHED,T1,none,118,131,118,131
R00528,0,CLONE_INTERVAL,T2,t2_change_string_literal,16,22,16,22
R00528,1,MUTATION,T2,t2_change_string_literal,17,17,17,17
R00528,2,UNTOUCHED,T1,none,3,15,3,15
R00528,3,UNTOUCHED,T1,none,23,25,23,25
R00529,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00529,1,MUTATION,T2,t2_change_int_literal,6,6,6,6
R00529,2,UNTOUCHED,T1,none,3,5,3,5
R00529,3,UNTOUCHED,T1,none,12,20,12,20
R00530,0,CLONE_INTERVAL,T3,t3_wrap_statement,118,125,118,127
R00530,1,MUTATION,T3,t3_wrap_statement,122,124,122,126
R00530,2,UNTOUCHED,T1,none,114,117,114,117
R00530,3,UNTOUCHED,T1,none,126,140,128,142
R00531,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,14,6,14
R00531,1,MUTATION,T2,t2_change_string_literal,11,11,11,11
R00531,2,UNTOUCHED,T1,none,3,5,3,5
R00531,3,UNTOUCHED,T1,none,15,33,15,33
R00532,0,CLONE_INTERVAL,T2,t2_rename_local_x4,6,12,6,12
R00532,1,MUTATION,T2,t2_rename_local_x4,6,11,6,11
R00532,2,UNTOUCHED,T1,none,3,5,3,5
R00532,3,UNTOUCHED,T1,none,13,16,13,16
R00533,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,24,6,24
R00533,1,MUTATION,T2,t2_change_int_literal,6,6,6,6
R00533,2,UNTOUCHED,T1,none,3,5,3,5
R00533,3,UNTOUCHED,T1,none,25,29,25,29
R00534,0,CLONE_INTERVAL,T1,t1_reindent,7,13,7,13
R00534,1,MUTATION,T1,t1_reindent,7,13,7,13
R00534,2,UNTOUCHED,T1,none,4,6,4,6
R00534,3,UNTOUCHED,T1,none,14,24,14,24
R00535,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,15,7,16
R00535,1,MUTATION,T1,t1_add_block_comment,,,11,11
R00535,2,UNTOUCHED,T1,none,3,6,3,6
R00535,3,UNTOUCHED,T1,none,16,23,17,24
R00536,0,CLONE_INTERVAL,T3,t3_delete_statement,15,24,15,23
R00536,1,MUTATION,T3,t3_delete_statement,15,15,,
R00536,2,UNTOUCHED,T1,none,10,14,10,14
R00536,3,UNTOUCHED,T1,none,25,27,24,26
R00537,0,CLONE_INTERVAL,T1,t1_add_blank_line,36,76,36,77
R00537,1,MUTATION,T1,t1_add_blank_line,,,42,42
R00537,2,UNTOUCHED,T1,none,25,35,25,35
R00537,3,UNTOUCHED,T1,none,77,79,78,80
R00538,0,CLONE_INTERVAL,T1,t1_add_block_comment,9,14,9,15
R00538,1,MUTATION,T1,t1_add_block_comment,,,13,13
R00538,2,UNTOUCHED,T1,none,3,8,3,8
R00538,3,UNTOUCHED,T1,none,15,22,16,23
R00539,0,CLONE_INTERVAL,T1,t1_add_eol_comment,13,19,13,19
R00539,1,MUTATION,T1,t1_add_eol_comment,17,17,17,17
R00539,2,UNTOUCHED,T1,none,4,12,4,12
R00539,3,UNTOUCHED,T1,none,20,37,20,37
R00540,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,14,8,15
R00540,1,MUTATION,T1,t1_add_block_comment,,,9,9
R00540,2,UNTOUCHED,T1,none,5,7,5,7
R00540,3,UNTOUCHED,T1,none,15,23,16,24
R00541,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,16,8,17
R00541,1,MUTATION,T1,t1_add_blank_line,,,9,9
R00541,2,UNTOUCHED,T1,none,5,7,5,7
R00541,3,UNTOUCHED,T1,none,17,19,18,20
R00542,0,CLONE_INTERVAL,T3,t3_insert_statement,6,15,6,16
R00542,1,MUTATION,T3,t3_insert_statement,,,7,7
R00542,2,UNTOUCHED,T1,none,3,5,3,5
R00542,3,UNTOUCHED,T1,none,16,19,17,20
R00543,0,CLONE_INTERVAL,T3,t3_insert_statement,7,19,7,20
R00543,1,MUTATION,T3,t3_insert_statement,,,8,8
R00543,2,UNTOUCHED,T1,none,3,6,3,6
R00543,3,UNTOUCHED,T1,none,20,25,21,26
R00544,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,20,9,20
R00544,1,MUTATION,T2,t2_change_string_literal,15,15,15,15
R00544,2,UNTOUCHED,T1,none,3,8,3,8
R00544,3,UNTOUCHED,T1,none,21,24,21,24
R00545,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,17,6,18
R00545,1,MUTATION,T1,t1_add_blank_line,,,16,16
R00545,2,UNTOUCHED,T1,none,3,5,3,5
R00545,3,UNTOUCHED,T1,none,18,23,19,24
R00546,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00546,1,MUTATION,T3,t3_insert_statement,,,10,10
R00546,2,UNTOUCHED,T1,none,3,5,3,5
R00546,3,UNTOUCHED,T1,none,12,19,13,20
R00547,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,20,6,20
R00547,1,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00547,2,UNTOUCHED,T1,none,3,5,3,5
R00547,3,UNTOUCHED,T1,none,21,23,21,23
R00548,0,CLONE_INTERVAL,T3,t3_wrap_statement,30,52,30,54
R00548,1,MUTATION,T3,t3_wrap_statement,35,52,35,54
R00548,2,UNTOUCHED,T1,none,26,29,26,29
R00548,3,UNTOUCHED,T1,none,53,57,55,59
R00549,0,CLONE_INTERVAL,T1,t1_add_block_comment,20,26,20,27
R00549,1,MUTATION,T1,t1_add_block_comment,,,26,26
R00549,2,UNTOUCHED,T1,none,17,19,17,19
R00549,3,UNTOUCHED,T1,none,27,39,28,40
R00550,0,CLONE_INTERVAL,T2,t2_rename_local_x1,8,16,8,16
R00550,1,MUTATION,T2,t2_rename_local_x1,8,11,8,11
R00550,2,UNTOUCHED,T1,none,3,7,3,7
R00550,3,UNTOUCHED,T1,none,17,19,17,19
R00551,0,CLONE_INTERVAL,T3,t3_insert_statement,17,34,17,35
R00551,1,MUTATION,T3,t3_insert_statement,,,19,19
R00551,2,UNTOUCHED,T1,none,3,16,3,16
R00551,3,UNTOUCHED,T1,none,35,37,36,38
R00552,0,CLONE_INTERVAL,T1,t1_reindent,7,14,7,14
R00552,1,MUTATION,T1,t1_reindent,7,14,7,14
R00552,2,UNTOUCHED,T1,none,3,6,3,6
R00552,3,UNTOUCHED,T1,none,15,32,15,32
R00553,0,CLONE_INTERVAL,T3,t3_delete_statement,14,30,14,29
R00553,1,MUTATION,T3,t3_delete_statement,14,14,,
R00553,2,UNTOUCHED,T1,none,7,13,7,13
R00553,3,UNTOUCHED,T1,none,31,39,30,38
R00554,0,CLONE_INTERVAL,T2,t2_change_int_literal,17,22,17,22
R00554,1,MUTATION,T2,t2_change_int_literal,18,18,18,18
R00554,2,UNTOUCHED,T1,none,4,16,4,16
R00554,3,UNTOUCHED,T1,none,23,33,23,33
R00555,0,CLONE_INTERVAL,T2,t2_rename_local_x1,7,21,7,21
R00555,1,MUTATION,T2,t2_rename_local_x1,8,18,8,18
R00555,2,UNTOUCHED,T1,none,3,6,3,6
R00555,3,UNTOUCHED,T1,none,22,25,22,25
R00556,0,CLONE_INTERVAL,T2,t2_change_int_literal,13,30,13,30
R00556,1,MUTATION,T2,t2_change_int_literal,13,13,13,13
R00556,2,UNTOUCHED,T1,none,10,12,10,12
R00556,3,UNTOUCHED,T1,none,31,33,31,33
R00557,0,CLONE_INTERVAL,T2,t2_rename_local_x3,15,24,15,24
R00557,1,MUTATION,T2,t2_rename_local_x3,15,22,15,22
R00557,2,UNTOUCHED,T1,none,10,14,10,14
R00557,3,UNTOUCHED,T1,none,25,30,25,30
R00558,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,12,6,13
R00558,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00558,2,UNTOUCHED,T1,none,3,5,3,5
R00558,3,UNTOUCHED,T1,none,13,18,14,19
R00559,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00559,1,MUTATION,T1,t1_reindent,6,11,6,11
R00559,2,UNTOUCHED,T1,none,3,5,3,5
R00559,3,UNTOUCHED,T1,none,12,36,12,36
R00560,0,CLONE_INTERVAL,T3,t3_delete_statement,8,13,8,12
R00560,1,MUTATION,T3,t3_delete_statement,9,9,,
R00560,2,UNTOUCHED,T1,none,5,7,5,7
R00560,3,UNTOUCHED,T1,none,14,31,13,30
R00561,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,14,6,14
R00561,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00561,2,UNTOUCHED,T1,none,3,5,3,5
R00561,3,UNTOUCHED,T1,none,15,26,15,26
R00562,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,13,8,13
R00562,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00562,2,UNTOUCHED,T1,none,5,7,5,7
R00562,3,UNTOUCHED,T1,none,14,26,14,26
R00563,0,CLONE_INTERVAL,T1,t1_add_blank_line,12,18,12,19
R00563,1,MUTATION,T1,t1_add_blank_line,,,16,16
R00563,2,UNTOUCHED,T1,none,3,11,3,11
R00563,3,UNTOUCHED,T1,none,19,26,20,27
R00564,0,CLONE_INTERVAL,T3,t3_delete_statement,11,16,11,15
R00564,1,MUTATION,T3,t3_delete_statement,16,16,,
R00564,2,UNTOUCHED,T1,none,7,10,7,10
R00564,3,UNTOUCHED,T1,none,17,28,16,27
R00565,0,CLONE_INTERVAL,T1,t1_reindent,12,17,12,17
R00565,1,MUTATION,T1,t1_reindent,12,17,12,17
R00565,2,UNTOUCHED,T1,none,3,11,3,11
R00565,3,UNTOUCHED,T1,none,18,25,18,25
R00566,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00566,1,MUTATION,T2,t2_change_int_literal,6,6,6,6
R00566,2,UNTOUCHED,T1,none,3,5,3,5
R00566,3,UNTOUCHED,T1,none,12,17,12,17
R00567,0,CLONE_INTERVAL,T3,t3_insert_statement,7,26,7,27
R00567,1,MUTATION,T3,t3_insert_statement,,,8,8
R00567,2,UNTOUCHED,T1,none,3,6,3,6
R00567,3,UNTOUCHED,T1,none,27,32,28,33
R00568,0,CLONE_INTERVAL,T2,t2_rename_local_x1,8,13,8,13
R00568,1,MUTATION,T2,t2_rename_local_x1,8,12,8,12
R00568,2,UNTOUCHED,T1,none,5,7,5,7
R00568,3,UNTOUCHED,T1,none,14,20,14,20
R00569,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,6,10
R00569,1,MUTATION,T3,t3_delete_statement,11,11,,
R00569,2,UNTOUCHED,T1,none,4,6,3,5
R00569,3,UNTOUCHED,T1,none,13,23,11,21
R00570,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00570,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00570,2,UNTOUCHED,T1,none,3,5,3,5
R00570,3,UNTOUCHED,T1,none,12,16,12,16
R00571,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,18,7,20
R00571,1,MUTATION,T3,t3_wrap_statement,7,9,7,11
R00571,2,UNTOUCHED,T1,none,3,6,3,6
R00571,3,UNTOUCHED,T1,none,19,22,21,24
R00572,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,14,8,14
R00572,1,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00572,2,UNTOUCHED,T1,none,3,7,3,7
R00572,3,UNTOUCHED,T1,none,15,28,15,28
R00573,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,14,8,14
R00573,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00573,2,UNTOUCHED,T1,none,3,7,3,7
R00573,3,UNTOUCHED,T1,none,15,20,15,20
R00574,0,CLONE_INTERVAL,T2,t2_rename_local_x2,7,12,7,12
R00574,1,MUTATION,T2,t2_rename_local_x2,7,11,7,11
R00574,2,UNTOUCHED,T1,none,3,6,3,6
R00574,3,UNTOUCHED,T1,none,13,16,13,16
R00575,0,CLONE_INTERVAL,T2,t2_rename_local_x3,7,20,7,20
R00575,1,MUTATION,T2,t2_rename_local_x3,7,16,7,16
R00575,2,UNTOUCHED,T1,none,3,6,3,6
R00575,3,UNTOUCHED,T1,none,21,25,21,25
R00576,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,18,6,18
R00576,1,MUTATION,T2,t2_change_string_literal,15,15,15,15
R00576,2,UNTOUCHED,T1,none,3,5,3,5
R00576,3,UNTOUCHED,T1,none,19,21,19,21
R00577,0,CLONE_INTERVAL,T1,t1_add_eol_comment,28,43,28,43
R00577,1,MUTATION,T1,t1_add_eol_comment,40,40,40,40
R00577,2,UNTOUCHED,T1,none,6,27,6,27
R00577,3,UNTOUCHED,T1,none,44,51,44,51
R00578,0,CLONE_INTERVAL,T3,t3_insert_statement,8,17,8,17
R00578,1,MUTATION,T3,t3_insert_statement,,,18,18
R00578,2,UNTOUCHED,T1,none,3,7,3,7
R00578,3,UNTOUCHED,T1,none,18,20,19,21
R00579,0,CLONE_INTERVAL,T3,t3_delete_statement,12,22,12,21
R00579,1,MUTATION,T3,t3_delete_statement,15,15,,
R00579,2,UNTOUCHED,T1,none,8,11,8,11
R00579,3,UNTOUCHED,T1,none,23,26,22,25
R00580,0,CLONE_INTERVAL,T3,t3_insert_statement,8,13,8,14
R00580,1,MUTATION,T3,t3_insert_statement,,,13,13
R00580,2,UNTOUCHED,T1,none,5,7,5,7
R00580,3,UNTOUCHED,T1,none,14,24,15,25
R00581,0,CLONE_INTERVAL,T1,t1_reindent,12,18,12,18
R00581,1,MUTATION,T1,t1_reindent,12,18,12,18
R00581,2,UNTOUCHED,T1,none,3,11,3,11
R00581,3,UNTOUCHED,T1,none,19,33,19,33
R00582,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00582,1,MUTATION,T3,t3_delete_statement,11,11,,
R00582,2,UNTOUCHED,T1,none,3,5,3,5
R00582,3,UNTOUCHED,T1,none,12,23,11,22
R00583,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,6,10
R00583,1,MUTATION,T3,t3_delete_statement,12,12,,
R00583,2,UNTOUCHED,T1,none,4,6,3,5
R00583,3,UNTOUCHED,T1,none,13,18,11,16
R00584,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,15,9,16
R00584,1,MUTATION,T1,t1_add_blank_line,,,12,12
R00584,2,UNTOUCHED,T1,none,3,8,3,8
R00584,3,UNTOUCHED,T1,none,16,30,17,31
R00585,0,CLONE_INTERVAL,T3,t3_wrap_statement,49,54,59,66
R00585,1,MUTATION,T3,t3_wrap_statement,53,53,63,65
R00585,2,UNTOUCHED,T1,none,42,48,52,58
R00585,3,UNTOUCHED,T1,none,55,60,67,72
R00586,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,7,11
R00586,1,MUTATION,T3,t3_delete_statement,8,8,,
R00586,2,UNTOUCHED,T1,none,3,6,3,6
R00586,3,UNTOUCHED,T1,none,13,25,12,24
R00587,0,CLONE_INTERVAL,T3,t3_wrap_statement,29,35,29,38
R00587,1,MUTATION,T3,t3_wrap_statement,32,35,32,38
R00587,2,UNTOUCHED,T1,none,23,28,23,28
R00587,3,UNTOUCHED,T1,none,37,38,39,40
R00588,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,13,8,14
R00588,1,MUTATION,T1,t1_add_blank_line,,,10,10
R00588,2,UNTOUCHED,T1,none,3,7,3,7
R00588,3,UNTOUCHED,T1,none,14,22,15,23
R00589,0,CLONE_INTERVAL,T1,t1_add_block_comment,28,35,28,36
R00589,1,MUTATION,T1,t1_add_block_comment,,,30,30
R00589,2,UNTOUCHED,T1,none,25,27,25,27
R00589,3,UNTOUCHED,T1,none,36,41,37,42
R00590,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00590,1,MUTATION,T3,t3_delete_statement,9,9,,
R00590,2,UNTOUCHED,T1,none,3,5,3,5
R00590,3,UNTOUCHED,T1,none,12,42,11,41
R00591,0,CLONE_INTERVAL,T3,t3_wrap_statement,22,31,22,33
R00591,1,MUTATION,T3,t3_wrap_statement,24,30,24,32
R00591,2,UNTOUCHED,T1,none,19,21,19,21
R00591,3,UNTOUCHED,T1,none,32,43,34,45
R00592,0,CLONE_INTERVAL,T1,t1_reindent,8,16,8,16
R00592,1,MUTATION,T1,t1_reindent,8,16,8,16
R00592,2,UNTOUCHED,T1,none,3,7,3,7
R00592,3,UNTOUCHED,T1,none,17,22,17,22
R00593,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,12,7,12
R00593,1,MUTATION,T2,t2_change_string_literal,11,11,11,11
R00593,2,UNTOUCHED,T1,none,4,6,4,6
R00593,3,UNTOUCHED,T1,none,13,18,13,18
R00594,0,CLONE_INTERVAL,T3,t3_insert_statement,7,12,7,13
R00594,1,MUTATION,T3,t3_insert_statement,,,11,11
R00594,2,UNTOUCHED,T1,none,3,6,3,6
R00594,3,UNTOUCHED,T1,none,13,21,14,22
R00595,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,16,9,18
R00595,1,MUTATION,T3,t3_wrap_statement,10,14,10,16
R00595,2,UNTOUCHED,T1,none,3,8,3,8
R00595,3,UNTOUCHED,T1,none,17,22,19,24
R00596,0,CLONE_INTERVAL,T3,t3_insert_statement,11,16,11,17
R00596,1,MUTATION,T3,t3_insert_statement,,,12,12
R00596,2,UNTOUCHED,T1,none,3,10,3,10
R00596,3,UNTOUCHED,T1,none,17,27,18,28
R00597,0,CLONE_INTERVAL,T2,t2_change_int_literal,10,25,10,25
R00597,1,MUTATION,T2,t2_change_int_literal,14,14,14,14
R00597,2,UNTOUCHED,T1,none,5,9,5,9
R00597,3,UNTOUCHED,T1,none,26,29,26,29
R00598,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,13,8,13
R00598,1,MUTATION,T2,t2_change_string_literal,10,10,10,10
R00598,2,UNTOUCHED,T1,none,5,7,5,7
R00598,3,UNTOUCHED,T1,none,14,22,14,22
R00599,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00599,1,MUTATION,T1,t1_reindent,6,11,6,11
R00599,2,UNTOUCHED,T1,none,3,5,3,5
R00599,3,UNTOUCHED,T1,none,12,17,12,17
R00600,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,12,7,15
R00600,1,MUTATION,T3,t3_wrap_statement,11,12,11,15
R00600,2,UNTOUCHED,T1,none,4,6,4,6
R00600,3,UNTOUCHED,T1,none,14,15,16,17
R00601,0,CLONE_INTERVAL,T1,t1_reindent,11,17,11,17
R00601,1,MUTATION,T1,t1_reindent,11,17,11,17
R00601,2,UNTOUCHED,T1,none,3,10,3,10
R00601,3,UNTOUCHED,T1,none,18,26,18,26
R00602,0,CLONE_INTERVAL,T3,t3_insert_statement,11,21,11,22
R00602,1,MUTATION,T3,t3_insert_statement,,,12,12
R00602,2,UNTOUCHED,T1,none,3,10,3,10
R00602,3,UNTOUCHED,T1,none,22,25,23,26
R00603,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,15,7,16
R00603,1,MUTATION,T1,t1_add_block_comment,,,15,15
R00603,2,UNTOUCHED,T1,none,3,6,3,6
R00603,3,UNTOUCHED,T1,none,16,24,17,25
R00604,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,12,6,12
R00604,1,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00604,2,UNTOUCHED,T1,none,3,5,3,5
R00604,3,UNTOUCHED,T1,none,13,17,13,17
R00605,0,CLONE_INTERVAL,T3,t3_delete_statement,8,14,8,13
R00605,1,MUTATION,T3,t3_delete_statement,9,9,,
R00605,2,UNTOUCHED,T1,none,4,7,4,7
R00605,3,UNTOUCHED,T1,none,15,19,14,18
R00606,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,17,7,17
R00606,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00606,2,UNTOUCHED,T1,none,3,6,3,6
R00606,3,UNTOUCHED,T1,none,18,23,18,23
R00607,0,CLONE_INTERVAL,T1,t1_add_blank_line,66,71,66,72
R00607,1,MUTATION,T1,t1_add_blank_line,,,70,70
R00607,2,UNTOUCHED,T1,none,61,65,61,65
R00607,3,UNTOUCHED,T1,none,72,78,73,79
R00608,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,16,7,16
R00608,1,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00608,2,UNTOUCHED,T1,none,3,6,3,6
R00608,3,UNTOUCHED,T1,none,17,22,17,22
R00609,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,11,6,11
R00609,1,MUTATION,T1,t1_add_eol_comment,9,9,9,9
R00609,2,UNTOUCHED,T1,none,3,5,3,5
R00609,3,UNTOUCHED,T1,none,12,19,12,19
R00610,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00610,1,MUTATION,T1,t1_add_blank_line,,,10,10
R00610,2,UNTOUCHED,T1,none,3,5,3,5
R00610,3,UNTOUCHED,T1,none,12,24,13,25
