pair_id,ref_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00500,2,UNTOUCHED,T1,none,4,9,4,9
R00500,3,UNTOUCHED,T1,none,18,22,17,21
R00501,0,CLONE_INTERVAL,T3,t3_wrap_statement,12,18,12,20
R00501,1,MUTATION,T3,t3_wrap_statement,,,12,12
R00501,2,UNTOUCHED,T1,none,3,11,3,11
R00501,3,UNTOUCHED,T1,none,19,23,21,25
R00502,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,16,8,17
R00502,1,MUTATION,T1,t1_add_blank_line,,,16,16
R00502,2,UNTOUCHED,T1,none,4,7,4,7
R00502,3,UNTOUCHED,T1,none,17,38,18,39
R00503,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,17,8,17
R00503,1,MUTATION,T1,t1_add_eol_comment,9,9,9,9
R00503,2,UNTOUCHED,T1,none,3,7,3,7
R00503,3,UNTOUCHED,T1,none,18,22,18,22
R00504,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,13,8,13
R00504,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00504,2,UNTOUCHED,T1,none,3,7,3,7
R00504,3,UNTOUCHED,T1,none,14,25,14,25
R00505,0,CLONE_INTERVAL,T2,t2_rename_local_x1,6,11,6,11
R00505,1,MUTATION,T2,t2_rename_local_x1,6,11,6,11
R00505,2,UNTOUCHED,T1,none,3,5,3,5
R00505,3,UNTOUCHED,T1,none,12,17,12,17
R00506,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,18,7,20
R00506,1,MUTATION,T3,t3_wrap_statement,,,8,8
R00506,2,UNTOUCHED,T1,none,3,6,3,6
R00506,3,UNTOUCHED,T1,none,19,24,21,26
R00507,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,12,6,12
R00507,1,MUTATION,T2,t2_change_string_literal,6,6,6,6
R00507,2,UNTOUCHED,T1,none,3,5,3,5
R00507,3,UNTOUCHED,T1,none,13,22,13,22
R00508,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,21,8,21
R00508,1,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00508,2,UNTOUCHED,T1,none,3,7,3,7
R00508,3,UNTOUCHED,T1,none,22,24,22,24
R00509,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,15,9,16
R00509,1,MUTATION,T1,t1_add_blank_line,,,13,13
R00509,2,UNTOUCHED,T1,none,3,8,3,8
R00509,3,UNTOUCHED,T1,none,16,21,17,22
R00510,0,CLONE_INTERVAL,T2,t2_rename_local_x2,6,18,6,18
R00510,1,MUTATION,T2,t2_rename_local_x2,9,14,9,14
R00510,2,UNTOUCHED,T1,none,3,5,3,5
R00510,3,UNTOUCHED,T1,none,19,25,19,25
R00511,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,13,7,13
R00511,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00511,2,UNTOUCHED,T1,none,3,6,3,6
R00511,3,UNTOUCHED,T1,none,14,44,14,44
R00512,0,CLONE_INTERVAL,T1,t1_reindent,8,13,8,13
R00512,1,MUTATION,T1,t1_reindent,8,13,8,13
R00512,2,UNTOUCHED,T1,none,5,7,5,7
R00512,3,UNTOUCHED,T1,none,14,21,14,21
R00513,0,CLONE_INTERVAL,T2,t2_change_int_literal,53,66,53,66
R00513,1,MUTATION,T2,t2_change_int_literal,54,54,54,54
R00513,2,UNTOUCHED,T1,none,49,52,49,52
R00513,3,UNTOUCHED,T1,none,67,72,67,72
R00514,0,CLONE_INTERVAL,T1,t1_reindent,12,25,12,25
R00514,1,MUTATION,T1,t1_reindent,12,25,12,25
R00514,2,UNTOUCHED,T1,none,6,11,6,11
R00514,3,UNTOUCHED,T1,none,26,28,26,28
R00515,0,CLONE_INTERVAL,T2,t2_rename_local_x1,10,15,10,15
R00515,1,MUTATION,T2,t2_rename_local_x1,12,13,12,13
R00515,2,UNTOUCHED,T1,none,7,9,7,9
R00515,3,UNTOUCHED,T1,none,16,21,16,21
R00516,0,CLONE_INTERVAL,T2,t2_change_string_literal,73,79,73,79
R00516,1,MUTATION,T2,t2_change_string_literal,77,77,77,77
R00516,2,UNTOUCHED,T1,none,70,72,70,72
R00516,3,UNTOUCHED,T1,none,80,89,80,89
R00517,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00517,1,MUTATION,T1,t1_add_blank_line,,,8,8
R00517,2,UNTOUCHED,T1,none,3,5,3,5
R00517,3,UNTOUCHED,T1,none,12,19,13,20
R00518,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00518,1,MUTATION,T1,t1_add_blank_line,,,7,7
R00518,2,UNTOUCHED,T1,none,3,5,3,5
R00518,3,UNTOUCHED,T1,none,12,19,13,20
R00519,0,CLONE_INTERVAL,T3,t3_delete_statement,10,15,9,13
R00519,1,MUTATION,T3,t3_delete_statement,15,15,,
R00519,2,UNTOUCHED,T1,none,7,9,6,8
R00519,3,UNTOUCHED,T1,none,16,23,14,21
R00520,0,CLONE_INTERVAL,T3,t3_insert_statement,6,12,6,13
R00520,1,MUTATION,T3,t3_insert_statement,,,7,7
R00520,2,UNTOUCHED,T1,none,3,5,3,5
R00520,3,UNTOUCHED,T1,none,13,20,14,21
R00521,0,CLONE_INTERVAL,T2,t2_rename_local_x2,13,18,13,18
R00521,1,MUTATION,T2,t2_rename_local_x2,13,15,13,15
R00521,2,UNTOUCHED,T1,none,3,12,3,12
R00521,3,UNTOUCHED,T1,none,19,26,19,26
R00522,0,CLONE_INTERVAL,T3,t3_insert_statement,7,19,7,20
R00522,1,MUTATION,T3,t3_insert_statement,,,8,8
R00522,2,UNTOUCHED,T1,none,3,6,3,6
R00522,3,UNTOUCHED,T1,none,20,22,21,23
R00523,0,CLONE_INTERVAL,T2,t2_change_string_literal,11,17,11,17
R00523,1,MUTATION,T2,t2_change_string_literal,14,14,14,14
R00523,2,UNTOUCHED,T1,none,8,10,8,10
R00523,3,UNTOUCHED,T1,none,18,20,18,20
R00524,0,CLONE_INTERVAL,T3,t3_insert_statement,13,20,13,21
R00524,1,MUTATION,T3,t3_insert_statement,,,14,14
R00524,2,UNTOUCHED,T1,none,3,12,3,12
R00524,3,UNTOUCHED,T1,none,21,26,22,27
R00525,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00525,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00525,2,UNTOUCHED,T1,none,3,5,3,5
R00525,3,UNTOUCHED,T1,none,12,17,13,18
R00526,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,26,9,26
R00526,1,MUTATION,T2,t2_change_string_literal,13,13,13,13
R00526,2,UNTOUCHED,T1,none,3,8,3,8
R00526,3,UNTOUCHED,T1,none,27,31,27,31
R00527,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,13,8,14
R00527,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00527,2,UNTOUCHED,T1,none,3,7,3,7
R00527,3,UNTOUCHED,T1,none,14,31,15,32
R00528,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,13,7,14
R00528,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00528,2,UNTOUCHED,T1,none,3,6,3,6
R00528,3,UNTOUCHED,T1,none,14,16,15,17
R00529,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,21,7,22
R00529,1,MUTATION,T1,t1_add_blank_line,,,21,21
R00529,2,UNTOUCHED,T1,none,4,6,4,6
R00529,3,UNTOUCHED,T1,none,22,31,23,32
R00530,0,CLONE_INTERVAL,T3,t3_insert_statement,19,26,19,26
R00530,1,MUTATION,T3,t3_insert_statement,,,27,27
R00530,2,UNTOUCHED,T1,none,16,18,16,18
R00530,3,UNTOUCHED,T1,none,27,37,28,38
R00531,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00531,1,MUTATION,T3,t3_delete_statement,11,11,,
R00531,2,UNTOUCHED,T1,none,3,5,3,5
R00531,3,UNTOUCHED,T1,none,12,34,11,33
R00532,0,CLONE_INTERVAL,T3,t3_delete_statement,27,33,27,32
R00532,1,MUTATION,T3,t3_delete_statement,28,28,,
R00532,2,UNTOUCHED,T1,none,24,26,24,26
R00532,3,UNTOUCHED,T1,none,34,44,33,43
R00533,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,12,7,14
R00533,1,MUTATION,T3,t3_wrap_statement,,,8,8
R00533,2,UNTOUCHED,T1,none,3,6,3,6
R00533,3,UNTOUCHED,T1,none,13,37,15,39
R00534,0,CLONE_INTERVAL,T3,t3_wrap_statement,10,15,10,17
R00534,1,MUTATION,T3,t3_wrap_statement,,,12,12
R00534,2,UNTOUCHED,T1,none,3,9,3,9
R00534,3,UNTOUCHED,T1,none,16,30,18,32
R00535,0,CLONE_INTERVAL,T1,t1_reindent,7,15,7,15
R00535,1,MUTATION,T1,t1_reindent,7,15,7,15
R00535,2,UNTOUCHED,T1,none,3,6,3,6
R00535,3,UNTOUCHED,T1,none,16,21,16,21
R00536,0,CLONE_INTERVAL,T2,t2_rename_local_x4,8,26,8,26
R00536,1,MUTATION,T2,t2_rename_local_x4,9,23,9,23
R00536,2,UNTOUCHED,T1,none,4,7,4,7
R00536,3,UNTOUCHED,T1,none,27,29,27,29
R00537,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00537,1,MUTATION,T3,t3_wrap_statement,,,7,7
R00537,2,UNTOUCHED,T1,none,3,5,3,5
R00537,3,UNTOUCHED,T1,none,12,18,14,20
R00538,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,13,6,13
R00538,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00538,2,UNTOUCHED,T1,none,3,5,3,5
R00538,3,UNTOUCHED,T1,none,14,16,14,16
R00539,0,CLONE_INTERVAL,T3,t3_insert_statement,25,30,25,31
R00539,1,MUTATION,T3,t3_insert_statement,,,26,26
R00539,2,UNTOUCHED,T1,none,22,24,22,24
R00539,3,UNTOUCHED,T1,none,31,39,32,40
R00540,0,CLONE_INTERVAL,T1,t1_add_blank_line,16,21,16,22
R00540,1,MUTATION,T1,t1_add_blank_line,,,19,19
R00540,2,UNTOUCHED,T1,none,3,15,3,15
R00540,3,UNTOUCHED,T1,none,22,50,23,51
R00541,0,CLONE_INTERVAL,T2,t2_change_int_literal,18,29,18,29
R00541,1,MUTATION,T2,t2_change_int_literal,21,21,21,21
R00541,2,UNTOUCHED,T1,none,10,17,10,17
R00541,3,UNTOUCHED,T1,none,30,34,30,34
R00542,0,CLONE_INTERVAL,T3,t3_delete_statement,6,14,6,13
R00542,1,MUTATION,T3,t3_delete_statement,8,8,,
R00542,2,UNTOUCHED,T1,none,3,5,3,5
R00542,3,UNTOUCHED,T1,none,15,17,14,16
R00543,0,CLONE_INTERVAL,T1,t1_add_eol_comment,11,18,11,18
R00543,1,MUTATION,T1,t1_add_eol_comment,16,16,16,16
R00543,2,UNTOUCHED,T1,none,7,10,7,10
R00543,3,UNTOUCHED,T1,none,19,21,19,21
R00544,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,14,6,15
R00544,1,MUTATION,T1,t1_add_block_comment,,,8,8
R00544,2,UNTOUCHED,T1,none,3,5,3,5
R00544,3,UNTOUCHED,T1,none,15,20,16,21
R00545,0,CLONE_INTERVAL,T3,t3_insert_statement,25,31,25,31
R00545,1,MUTATION,T3,t3_insert_statement,,,32,32
R00545,2,UNTOUCHED,T1,none,22,24,22,24
R00545,3,UNTOUCHED,T1,none,32,47,33,48
R00546,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,13,6,13
R00546,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00546,2,UNTOUCHED,T1,none,3,5,3,5
R00546,3,UNTOUCHED,T1,none,14,25,14,25
R00547,0,CLONE_INTERVAL,T1,t1_add_eol_comment,15,22,15,22
R00547,1,MUTATION,T1,t1_add_eol_comment,20,20,20,20
R00547,2,UNTOUCHED,T1,none,8,14,8,14
R00547,3,UNTOUCHED,T1,none,23,25,23,25
R00548,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,14,6,14
R00548,1,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00548,2,UNTOUCHED,T1,none,3,5,3,5
R00548,3,UNTOUCHED,T1,none,15,20,15,20
R00549,0,CLONE_INTERVAL,T1,t1_add_block_comment,13,20,13,21
R00549,1,MUTATION,T1,t1_add_block_comment,,,19,19
R00549,2,UNTOUCHED,T1,none,9,12,9,12
R00549,3,UNTOUCHED,T1,none,21,46,22,47
R00550,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,11,6,11
R00550,1,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00550,2,UNTOUCHED,T1,none,3,5,3,5
R00550,3,UNTOUCHED,T1,none,12,27,12,27
R00551,0,CLONE_INTERVAL,T2,t2_change_int_literal,12,28,12,28
R00551,1,MUTATION,T2,t2_change_int_literal,12,12,12,12
R00551,2,UNTOUCHED,T1,none,8,11,8,11
R00551,3,UNTOUCHED,T1,none,29,45,29,45
R00552,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00552,1,MUTATION,T2,t2_change_string_literal,6,6,6,6
R00552,2,UNTOUCHED,T1,none,3,5,3,5
R00552,3,UNTOUCHED,T1,none,12,17,12,17
R00553,0,CLONE_INTERVAL,T3,t3_wrap_statement,13,18,13,20
R00553,1,MUTATION,T3,t3_wrap_statement,,,17,17
R00553,2,UNTOUCHED,T1,none,4,12,4,12
R00553,3,UNTOUCHED,T1,none,19,21,21,23
R00554,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,18,7,19
R00554,1,MUTATION,T1,t1_add_blank_line,,,16,16
R00554,2,UNTOUCHED,T1,none,3,6,3,6
R00554,3,UNTOUCHED,T1,none,19,28,20,29
R00555,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,12,6,12
R00555,1,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00555,2,UNTOUCHED,T1,none,3,5,3,5
R00555,3,UNTOUCHED,T1,none,13,20,13,20
R00556,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,17,7,18
R00556,1,MUTATION,T1,t1_add_blank_line,,,12,12
R00556,2,UNTOUCHED,T1,none,4,6,4,6
R00556,3,UNTOUCHED,T1,none,18,27,19,28
R00557,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,15,6,15
R00557,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00557,2,UNTOUCHED,T1,none,3,5,3,5
R00557,3,UNTOUCHED,T1,none,16,18,16,18
R00558,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,15,7,16
R00558,1,MUTATION,T1,t1_add_block_comment,,,15,15
R00558,2,UNTOUCHED,T1,none,4,6,4,6
R00558,3,UNTOUCHED,T1,none,16,26,17,27
R00559,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,13,8,13
R00559,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00559,2,UNTOUCHED,T1,none,4,7,4,7
R00559,3,UNTOUCHED,T1,none,14,36,14,36
R00560,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,15,6,16
R00560,1,MUTATION,T1,t1_add_block_comment,,,15,15
R00560,2,UNTOUCHED,T1,none,3,5,3,5
R00560,3,UNTOUCHED,T1,none,16,18,17,19
R00561,0,CLONE_INTERVAL,T3,t3_delete_statement,11,16,11,15
R00561,1,MUTATION,T3,t3_delete_statement,14,14,,
R00561,2,UNTOUCHED,T1,none,3,10,3,10
R00561,3,UNTOUCHED,T1,none,17,36,16,35
R00562,0,CLONE_INTERVAL,T2,t2_rename_local_x1,10,16,10,16
R00562,1,MUTATION,T2,t2_rename_local_x1,12,13,12,13
R00562,2,UNTOUCHED,T1,none,3,9,3,9
R00562,3,UNTOUCHED,T1,none,17,24,17,24
R00563,0,CLONE_INTERVAL,T1,t1_add_eol_comment,12,19,12,19
R00563,1,MUTATION,T1,t1_add_eol_comment,17,17,17,17
R00563,2,UNTOUCHED,T1,none,3,11,3,11
R00563,3,UNTOUCHED,T1,none,20,25,20,25
R00564,0,CLONE_INTERVAL,T1,t1_reindent,10,22,10,22
R00564,1,MUTATION,T1,t1_reindent,10,22,10,22
R00564,2,UNTOUCHED,T1,none,3,9,3,9
R00564,3,UNTOUCHED,T1,none,23,26,23,26
R00565,0,CLONE_INTERVAL,T3,t3_delete_statement,12,17,12,16
R00565,1,MUTATION,T3,t3_delete_statement,15,15,,
R00565,2,UNTOUCHED,T1,none,3,11,3,11
R00565,3,UNTOUCHED,T1,none,18,23,17,22
R00566,0,CLONE_INTERVAL,T3,t3_insert_statement,10,23,10,24
R00566,1,MUTATION,T3,t3_insert_statement,,,15,15
R00566,2,UNTOUCHED,T1,none,3,9,3,9
R00566,3,UNTOUCHED,T1,none,24,39,25,40
R00567,0,CLONE_INTERVAL,T2,t2_change_string_literal,10,17,10,17
R00567,1,MUTATION,T2,t2_change_string_literal,13,13,13,13
R00567,2,UNTOUCHED,T1,none,3,9,3,9
R00567,3,UNTOUCHED,T1,none,18,22,18,22
R00568,0,CLONE_INTERVAL,T2,t2_rename_local_x2,7,14,7,14
R00568,1,MUTATION,T2,t2_rename_local_x2,9,13,9,13
R00568,2,UNTOUCHED,T1,none,4,6,4,6
R00568,3,UNTOUCHED,T1,none,15,31,15,31
R00569,0,CLONE_INTERVAL,T2,t2_rename_local_x3,6,11,6,11
R00569,1,MUTATION,T2,t2_rename_local_x3,6,10,6,10
R00569,2,UNTOUCHED,T1,none,3,5,3,5
R00569,3,UNTOUCHED,T1,none,12,15,12,15
R00570,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,12,6,12
R00570,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00570,2,UNTOUCHED,T1,none,3,5,3,5
R00570,3,UNTOUCHED,T1,none,13,52,13,52
R00571,0,CLONE_INTERVAL,T3,t3_wrap_statement,26,33,26,35
R00571,1,MUTATION,T3,t3_wrap_statement,,,26,26
R00571,2,UNTOUCHED,T1,none,4,25,4,25
R00571,3,UNTOUCHED,T1,none,34,44,36,46
R00572,0,CLONE_INTERVAL,T1,t1_add_block_comment,15,22,15,23
R00572,1,MUTATION,T1,t1_add_block_comment,,,22,22
R00572,2,UNTOUCHED,T1,none,9,14,9,14
R00572,3,UNTOUCHED,T1,none,23,28,24,29
R00573,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,26,8,27
R00573,1,MUTATION,T1,t1_add_block_comment,,,24,24
R00573,2,UNTOUCHED,T1,none,3,7,3,7
R00573,3,UNTOUCHED,T1,none,27,33,28,34
R00574,0,CLONE_INTERVAL,T3,t3_wrap_statement,153,158,153,160
R00574,1,MUTATION,T3,t3_wrap_statement,,,155,155
R00574,2,UNTOUCHED,T1,none,150,152,150,152
R00574,3,UNTOUCHED,T1,none,159,167,161,169
R00575,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,6,10
R00575,1,MUTATION,T3,t3_delete_statement,8,8,,
R00575,2,UNTOUCHED,T1,none,4,6,3,5
R00575,3,UNTOUCHED,T1,none,13,20,11,18
R00576,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00576,1,MUTATION,T3,t3_wrap_statement,,,10,10
R00576,2,UNTOUCHED,T1,none,3,5,3,5
R00576,3,UNTOUCHED,T1,none,12,19,14,21
R00577,0,CLONE_INTERVAL,T2,t2_change_int_literal,28,46,28,46
R00577,1,MUTATION,T2,t2_change_int_literal,28,28,28,28
R00577,2,UNTOUCHED,T1,none,21,27,21,27
R00577,3,UNTOUCHED,T1,none,47,56,47,56
R00578,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,14,8,14
R00578,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00578,2,UNTOUCHED,T1,none,5,7,5,7
R00578,3,UNTOUCHED,T1,none,15,29,15,29
R00579,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00579,1,MUTATION,T1,t1_add_blank_line,,,10,10
R00579,2,UNTOUCHED,T1,none,3,5,3,5
R00579,3,UNTOUCHED,T1,none,12,16,13,17
R00580,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00580,1,MUTATION,T1,t1_add_block_comment,,,8,8
R00580,2,UNTOUCHED,T1,none,4,6,4,6
R00580,3,UNTOUCHED,T1,none,13,15,14,16
R00581,0,CLONE_INTERVAL,T3,t3_insert_statement,11,19,11,19
R00581,1,MUTATION,T3,t3_insert_statement,,,20,20
R00581,2,UNTOUCHED,T1,none,3,10,3,10
R00581,3,UNTOUCHED,T1,none,20,30,21,31
R00582,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,13,8,13
R00582,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00582,2,UNTOUCHED,T1,none,5,7,5,7
R00582,3,UNTOUCHED,T1,none,14,19,14,19
R00583,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00583,1,MUTATION,T3,t3_insert_statement,,,8,8
R00583,2,UNTOUCHED,T1,none,3,5,3,5
R00583,3,UNTOUCHED,T1,none,12,29,13,30
R00584,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,13,7,13
R00584,1,MUTATION,T2,t2_change_string_literal,9,9,9,9
R00584,2,UNTOUCHED,T1,none,3,6,3,6
R00584,3,UNTOUCHED,T1,none,14,32,14,32
R00585,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,19,7,20
R00585,1,MUTATION,T1,t1_add_blank_line,,,13,13
R00585,2,UNTOUCHED,T1,none,3,6,3,6
R00585,3,UNTOUCHED,T1,none,20,22,21,23
R00586,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,17,6,18
R00586,1,MUTATION,T1,t1_add_blank_line,,,9,9
R00586,2,UNTOUCHED,T1,none,3,5,3,5
R00586,3,UNTOUCHED,T1,none,18,23,19,24
R00587,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00587,1,MUTATION,T1,t1_add_blank_line,,,9,9
R00587,2,UNTOUCHED,T1,none,3,5,3,5
R00587,3,UNTOUCHED,T1,none,12,24,13,25
R00588,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,14,8,15
R00588,1,MUTATION,T1,t1_add_blank_line,,,9,9
R00588,2,UNTOUCHED,T1,none,5,7,5,7
R00588,3,UNTOUCHED,T1,none,15,19,16,20
R00589,0,CLONE_INTERVAL,T1,t1_reindent,8,13,8,13
R00589,1,MUTATION,T1,t1_reindent,8,13,8,13
R00589,2,UNTOUCHED,T1,none,3,7,3,7
R00589,3,UNTOUCHED,T1,none,14,24,14,24
R00590,0,CLONE_INTERVAL,T3,t3_wrap_statement,12,18,12,20
R00590,1,MUTATION,T3,t3_wrap_statement,,,12,12
R00590,2,UNTOUCHED,T1,none,3,11,3,11
R00590,3,UNTOUCHED,T1,none,19,21,21,23
R00591,0,CLONE_INTERVAL,T1,t1_reindent,10,15,10,15
R00591,1,MUTATION,T1,t1_reindent,10,15,10,15
R00591,2,UNTOUCHED,T1,none,3,9,3,9
R00591,3,UNTOUCHED,T1,none,16,46,16,46
R00592,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,13,6,13
R00592,1,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00592,2,UNTOUCHED,T1,none,3,5,3,5
R00592,3,UNTOUCHED,T1,none,14,21,14,21
R00593,0,CLONE_INTERVAL,T3,t3_delete_statement,71,84,71,83
R00593,1,MUTATION,T3,t3_delete_statement,74,74,,
R00593,2,UNTOUCHED,T1,none,67,70,67,70
R00593,3,UNTOUCHED,T1,none,85,88,84,87
R00594,0,CLONE_INTERVAL,T2,t2_rename_local_x1,10,17,10,17
R00594,1,MUTATION,T2,t2_rename_local_x1,10,13,10,13
R00594,2,UNTOUCHED,T1,none,6,9,6,9
R00594,3,UNTOUCHED,T1,none,18,20,18,20
R00595,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,15,7,17
R00595,1,MUTATION,T3,t3_wrap_statement,,,8,8
R00595,2,UNTOUCHED,T1,none,3,6,3,6
R00595,3,UNTOUCHED,T1,none,16,22,18,24
R00596,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,14,9,15
R00596,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00596,2,UNTOUCHED,T1,none,3,8,3,8
R00596,3,UNTOUCHED,T1,none,15,21,16,22
R00597,0,CLONE_INTERVAL,T1,t1_add_eol_comment,71,76,71,76
R00597,1,MUTATION,T1,t1_add_eol_comment,75,75,75,75
R00597,2,UNTOUCHED,T1,none,66,70,66,70
R00597,3,UNTOUCHED,T1,none,77,83,77,83
R00598,0,CLONE_INTERVAL,T2,t2_rename_local_x2,6,13,6,13
R00598,1,MUTATION,T2,t2_rename_local_x2,7,10,7,10
R00598,2,UNTOUCHED,T1,none,3,5,3,5
R00598,3,UNTOUCHED,T1,none,14,17,14,17
R00599,0,CLONE_INTERVAL,T2,t2_rename_local_x1,37,43,37,43
R00599,1,MUTATION,T2,t2_rename_local_x1,37,41,37,41
R00599,2,UNTOUCHED,T1,none,34,36,34,36
R00599,3,UNTOUCHED,T1,none,44,48,44,48
R00600,0,CLONE_INTERVAL,T3,t3_insert_statement,15,33,15,34
R00600,1,MUTATION,T3,t3_insert_statement,,,16,16
R00600,2,UNTOUCHED,T1,none,11,14,11,14
R00600,3,UNTOUCHED,T1,none,34,79,35,80
R00601,0,CLONE_INTERVAL,T2,t2_rename_local_x1,6,11,6,11
R00601,1,MUTATION,T2,t2_rename_local_x1,8,9,8,9
R00601,2,UNTOUCHED,T1,none,3,5,3,5
R00601,3,UNTOUCHED,T1,none,12,30,12,30
R00602,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,13,8,15
R00602,1,MUTATION,T3,t3_wrap_statement,,,9,9
R00602,2,UNTOUCHED,T1,none,3,7,3,7
R00602,3,UNTOUCHED,T1,none,14,24,16,26
R00603,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,16,8,16
R00603,1,MUTATION,T1,t1_add_eol_comment,12,12,12,12
R00603,2,UNTOUCHED,T1,none,4,7,4,7
R00603,3,UNTOUCHED,T1,none,17,29,17,29
R00604,0,CLONE_INTERVAL,T1,t1_add_eol_comment,15,22,15,22
R00604,1,MUTATION,T1,t1_add_eol_comment,20,20,20,20
R00604,2,UNTOUCHED,T1,none,4,14,4,14
R00604,3,UNTOUCHED,T1,none,23,29,23,29
R00605,0,CLONE_INTERVAL,T3,t3_insert_statement,52,57,52,58
R00605,1,MUTATION,T3,t3_insert_statement,,,53,53
R00605,2,UNTOUCHED,T1,none,47,51,47,51
R00605,3,UNTOUCHED,T1,none,58,63,59,64
R00606,0,CLONE_INTERVAL,T3,t3_insert_statement,9,21,9,22
R00606,1,MUTATION,T3,t3_insert_statement,,,10,10
R00606,2,UNTOUCHED,T1,none,3,8,3,8
R00606,3,UNTOUCHED,T1,none,22,25,23,26
R00607,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,13,8,13
R00607,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00607,2,UNTOUCHED,T1,none,4,7,4,7
R00607,3,UNTOUCHED,T1,none,14,28,14,28
R00608,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00608,1,MUTATION,T1,t1_add_block_comment,,,11,11
R00608,2,UNTOUCHED,T1,none,4,6,4,6
R00608,3,UNTOUCHED,T1,none,13,28,14,29
R00609,0,CLONE_INTERVAL,T2,t2_change_string_literal,26,31,26,31
R00609,1,MUTATION,T2,t2_change_string_literal,28,28,28,28
R00609,2,UNTOUCHED,T1,none,4,25,4,25
R00609,3,UNTOUCHED,T1,none,32,36,32,36
R00610,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,13,6,14
R00610,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00610,2,UNTOUCHED,T1,none,3,5,3,5
