pair_id,ref_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00499,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00499,2,UNTOUCHED,T1,none,5,7,5,7
R00499,3,UNTOUCHED,T1,none,14,24,15,25
R00500,0,CLONE_INTERVAL,T1,t1_add_block_comment,14,24,14,25
R00500,1,MUTATION,T1,t1_add_block_comment,,,19,19
R00500,2,UNTOUCHED,T1,none,3,13,3,13
R00500,3,UNTOUCHED,T1,none,25,30,26,31
R00501,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,17,9,19
R00501,1,MUTATION,T3,t3_wrap_statement,,,10,10
R00501,2,UNTOUCHED,T1,none,5,8,5,8
R00501,3,UNTOUCHED,T1,none,18,23,20,25
R00502,0,CLONE_INTERVAL,T1,t1_add_eol_comment,10,22,10,22
R00502,1,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00502,2,UNTOUCHED,T1,none,5,9,5,9
R00502,3,UNTOUCHED,T1,none,23,32,23,32
R00503,0,CLONE_INTERVAL,T1,t1_add_eol_comment,14,19,14,19
R00503,1,MUTATION,T1,t1_add_eol_comment,18,18,18,18
R00503,2,UNTOUCHED,T1,none,9,13,9,13
R00503,3,UNTOUCHED,T1,none,20,26,20,26
R00504,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,16,8,17
R00504,1,MUTATION,T1,t1_add_blank_line,,,16,16
R00504,2,UNTOUCHED,T1,none,3,7,3,7
R00504,3,UNTOUCHED,T1,none,17,19,18,20
R00505,0,CLONE_INTERVAL,T2,t2_rename_local_x2,6,14,6,14
R00505,1,MUTATION,T2,t2_rename_local_x2,8,12,8,12
R00505,2,UNTOUCHED,T1,none,3,5,3,5
R00505,3,UNTOUCHED,T1,none,15,22,15,22
R00506,0,CLONE_INTERVAL,T3,t3_insert_statement,6,20,6,21
R00506,1,MUTATION,T3,t3_insert_statement,,,7,7
R00506,2,UNTOUCHED,T1,none,3,5,3,5
R00506,3,UNTOUCHED,T1,none,21,26,22,27
R00507,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,14,6,14
R00507,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00507,2,UNTOUCHED,T1,none,3,5,3,5
R00507,3,UNTOUCHED,T1,none,15,25,15,25
R00508,0,CLONE_INTERVAL,T1,t1_add_block_comment,129,134,129,135
R00508,1,MUTATION,T1,t1_add_block_comment,,,130,130
R00508,2,UNTOUCHED,T1,none,126,128,126,128
R00508,3,UNTOUCHED,T1,none,135,143,136,144
R00509,0,CLONE_INTERVAL,T1,t1_reindent,9,14,9,14
R00509,1,MUTATION,T1,t1_reindent,9,14,9,14
R00509,2,UNTOUCHED,T1,none,4,8,4,8
R00509,3,UNTOUCHED,T1,none,15,19,15,19
R00510,0,CLONE_INTERVAL,T1,t1_add_block_comment,107,112,107,113
R00510,1,MUTATION,T1,t1_add_block_comment,,,112,112
R00510,2,UNTOUCHED,T1,none,102,106,102,106
R00510,3,UNTOUCHED,T1,none,113,122,114,123
R00511,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,16,6,17
R00511,1,MUTATION,T1,t1_add_block_comment,,,16,16
R00511,2,UNTOUCHED,T1,none,3,5,3,5
R00511,3,UNTOUCHED,T1,none,17,35,18,36
R00512,0,CLONE_INTERVAL,T3,t3_insert_statement,7,22,7,23
R00512,1,MUTATION,T3,t3_insert_statement,,,8,8
R00512,2,UNTOUCHED,T1,none,4,6,4,6
R00512,3,UNTOUCHED,T1,none,23,28,24,29
R00513,0,CLONE_INTERVAL,T2,t2_rename_local_x1,8,13,8,13
R00513,1,MUTATION,T2,t2_rename_local_x1,9,9,9,9
R00513,1,MUTATION,T2,t2_rename_local_x1,11,12,11,12
R00513,2,UNTOUCHED,T1,none,3,7,3,7
R00513,3,UNTOUCHED,T1,none,14,17,14,17
R00514,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,22,9,22
R00514,1,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00514,2,UNTOUCHED,T1,none,3,8,3,8
R00514,3,UNTOUCHED,T1,none,23,26,23,26
R00515,0,CLONE_INTERVAL,T2,t2_rename_local_x2,16,27,16,27
R00515,1,MUTATION,T2,t2_rename_local_x2,18,23,18,23
R00515,1,MUTATION,T2,t2_rename_local_x2,26,26,26,26
R00515,2,UNTOUCHED,T1,none,3,15,3,15
R00515,3,UNTOUCHED,T1,none,28,31,28,31
R00516,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00516,1,MUTATION,T1,t1_reindent,6,11,6,11
R00516,2,UNTOUCHED,T1,none,3,5,3,5
R00516,3,UNTOUCHED,T1,none,12,18,12,18
R00517,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,30,8,32
R00517,1,MUTATION,T2,t2_change_int_literal,10,22,10,24
R00517,2,UNTOUCHED,T1,none,4,7,4,7
R00517,3,UNTOUCHED,T1,none,31,34,33,36
R00518,0,CLONE_INTERVAL,T2,t2_rename_local_x2,6,12,6,12
R00518,1,MUTATION,T2,t2_rename_local_x2,6,6,6,6
R00518,1,MUTATION,T2,t2_rename_local_x2,8,9,8,9
R00518,1,MUTATION,T2,t2_rename_local_x2,12,12,12,12
R00518,2,UNTOUCHED,T1,none,3,5,3,5
R00518,3,UNTOUCHED,T1,none,13,16,13,16
R00519,0,CLONE_INTERVAL,T3,t3_insert_statement,10,19,10,20
R00519,1,MUTATION,T3,t3_insert_statement,,,11,11
R00519,2,UNTOUCHED,T1,none,4,9,4,9
R00519,3,UNTOUCHED,T1,none,20,25,21,26
R00520,0,CLONE_INTERVAL,T3,t3_insert_statement,16,27,16,27
R00520,1,MUTATION,T3,t3_insert_statement,,,28,28
R00520,2,UNTOUCHED,T1,none,3,15,3,15
R00520,3,UNTOUCHED,T1,none,28,44,29,45
R00521,0,CLONE_INTERVAL,T1,t1_reindent,6,12,6,12
R00521,1,MUTATION,T1,t1_reindent,6,12,6,12
R00521,2,UNTOUCHED,T1,none,3,5,3,5
R00521,3,UNTOUCHED,T1,none,13,18,13,18
R00522,0,CLONE_INTERVAL,T2,t2_rename_local_x1,13,21,13,21
R00522,1,MUTATION,T2,t2_rename_local_x1,13,13,13,13
R00522,1,MUTATION,T2,t2_rename_local_x1,16,17,16,17
R00522,1,MUTATION,T2,t2_rename_local_x1,19,19,19,19
R00522,2,UNTOUCHED,T1,none,4,12,4,12
R00522,3,UNTOUCHED,T1,none,22,24,22,24
R00523,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,13,8,14
R00523,1,MUTATION,T1,t1_add_blank_line,,,12,12
R00523,2,UNTOUCHED,T1,none,3,7,3,7
R00523,3,UNTOUCHED,T1,none,14,19,15,20
R00524,0,CLONE_INTERVAL,T1,t1_add_eol_comment,60,67,60,67
R00524,1,MUTATION,T1,t1_add_eol_comment,66,66,66,66
R00524,2,UNTOUCHED,T1,none,55,59,55,59
R00524,3,UNTOUCHED,T1,none,68,74,68,74
R00525,0,CLONE_INTERVAL,T3,t3_insert_statement,11,18,11,19
R00525,1,MUTATION,T3,t3_insert_statement,,,12,12
R00525,2,UNTOUCHED,T1,none,3,10,3,10
R00525,3,UNTOUCHED,T1,none,19,24,20,25
R00526,0,CLONE_INTERVAL,T2,t2_change_string_literal,10,15,10,15
R00526,1,MUTATION,T2,t2_change_string_literal,15,15,15,15
R00526,2,UNTOUCHED,T1,none,5,9,5,9
R00526,3,UNTOUCHED,T1,none,16,39,16,39
R00527,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00527,1,MUTATION,T3,t3_delete_statement,7,7,,
R00527,2,UNTOUCHED,T1,none,3,5,3,5
R00527,3,UNTOUCHED,T1,none,12,23,11,22
R00528,0,CLONE_INTERVAL,T3,t3_delete_statement,15,21,15,20
R00528,1,MUTATION,T3,t3_delete_statement,16,16,,
R00528,2,UNTOUCHED,T1,none,3,14,3,14
R00528,3,UNTOUCHED,T1,none,22,32,21,31
R00529,0,CLONE_INTERVAL,T3,t3_wrap_statement,91,102,91,104
R00529,1,MUTATION,T3,t3_wrap_statement,,,91,91
R00529,2,UNTOUCHED,T1,none,87,90,87,90
R00529,3,UNTOUCHED,T1,none,103,108,105,110
R00530,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,13,8,14
R00530,1,MUTATION,T1,t1_add_blank_line,,,13,13
R00530,2,UNTOUCHED,T1,none,4,7,4,7
R00530,3,UNTOUCHED,T1,none,14,17,15,18
R00531,0,CLONE_INTERVAL,T2,t2_rename_local_x1,21,26,21,26
R00531,1,MUTATION,T2,t2_rename_local_x1,21,21,21,21
R00531,1,MUTATION,T2,t2_rename_local_x1,24,25,24,25
R00531,2,UNTOUCHED,T1,none,13,20,13,20
R00531,3,UNTOUCHED,T1,none,27,39,27,39
R00532,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,13,6,15
R00532,1,MUTATION,T3,t3_wrap_statement,,,8,8
R00532,2,UNTOUCHED,T1,none,3,5,3,5
R00532,3,UNTOUCHED,T1,none,14,21,16,23
R00533,0,CLONE_INTERVAL,T3,t3_insert_statement,8,14,8,15
R00533,1,MUTATION,T3,t3_insert_statement,,,10,10
R00533,2,UNTOUCHED,T1,none,4,7,4,7
R00533,3,UNTOUCHED,T1,none,15,33,16,34
R00534,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,13,6,13
R00534,1,MUTATION,T2,t2_change_int_literal,6,6,6,6
R00534,2,UNTOUCHED,T1,none,3,5,3,5
R00534,3,UNTOUCHED,T1,none,14,19,14,19
R00535,0,CLONE_INTERVAL,T1,t1_add_block_comment,45,52,45,53
R00535,1,MUTATION,T1,t1_add_block_comment,,,48,48
R00535,2,UNTOUCHED,T1,none,41,44,41,44
R00535,3,UNTOUCHED,T1,none,53,55,54,56
R00536,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,18,6,19
R00536,1,MUTATION,T1,t1_add_blank_line,,,8,8
R00536,2,UNTOUCHED,T1,none,3,5,3,5
R00536,3,UNTOUCHED,T1,none,19,24,20,25
R00537,0,CLONE_INTERVAL,T2,t2_change_string_literal,26,36,26,36
R00537,1,MUTATION,T2,t2_change_string_literal,33,33,33,33
R00537,2,UNTOUCHED,T1,none,23,25,23,25
R00537,3,UNTOUCHED,T1,none,37,39,37,39
R00538,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,13,6,14
R00538,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00538,2,UNTOUCHED,T1,none,3,5,3,5
R00538,3,UNTOUCHED,T1,none,14,22,15,23
R00539,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,18,8,18
R00539,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00539,2,UNTOUCHED,T1,none,3,7,3,7
R00539,3,UNTOUCHED,T1,none,19,23,19,23
R00540,0,CLONE_INTERVAL,T1,t1_add_block_comment,95,100,95,101
R00540,1,MUTATION,T1,t1_add_block_comment,,,96,96
R00540,2,UNTOUCHED,T1,none,90,94,90,94
R00540,3,UNTOUCHED,T1,none,101,115,102,116
R00541,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,14,9,16
R00541,1,MUTATION,T3,t3_wrap_statement,,,9,9
R00541,2,UNTOUCHED,T1,none,3,8,3,8
R00541,3,UNTOUCHED,T1,none,15,18,17,20
R00542,0,CLONE_INTERVAL,T3,t3_insert_statement,10,15,10,16
R00542,1,MUTATION,T3,t3_insert_statement,,,11,11
R00542,2,UNTOUCHED,T1,none,4,9,4,9
R00542,3,UNTOUCHED,T1,none,16,24,17,25
R00543,0,CLONE_INTERVAL,T3,t3_delete_statement,8,13,8,12
R00543,1,MUTATION,T3,t3_delete_statement,13,13,,
R00543,2,UNTOUCHED,T1,none,5,7,5,7
R00543,3,UNTOUCHED,T1,none,14,23,13,22
R00544,0,CLONE_INTERVAL,T1,t1_add_blank_line,11,16,11,17
R00544,1,MUTATION,T1,t1_add_blank_line,,,15,15
R00544,2,UNTOUCHED,T1,none,3,10,3,10
R00544,3,UNTOUCHED,T1,none,17,28,18,29
R00545,0,CLONE_INTERVAL,T3,t3_wrap_statement,10,15,10,17
R00545,1,MUTATION,T3,t3_wrap_statement,,,11,11
R00545,2,UNTOUCHED,T1,none,3,9,3,9
R00545,3,UNTOUCHED,T1,none,16,30,18,32
R00546,0,CLONE_INTERVAL,T1,t1_reindent,6,12,6,12
R00546,1,MUTATION,T1,t1_reindent,6,12,6,12
R00546,2,UNTOUCHED,T1,none,3,5,3,5
R00546,3,UNTOUCHED,T1,none,13,25,13,25
R00547,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,17,8,17
R00547,1,MUTATION,T2,t2_change_string_literal,14,14,14,14
R00547,2,UNTOUCHED,T1,none,5,7,5,7
R00547,3,UNTOUCHED,T1,none,18,20,18,20
R00548,0,CLONE_INTERVAL,T2,t2_change_int_literal,12,18,12,18
R00548,1,MUTATION,T2,t2_change_int_literal,13,13,13,13
R00548,2,UNTOUCHED,T1,none,9,11,9,11
R00548,3,UNTOUCHED,T1,none,19,21,19,21
R00549,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,17,7,17
R00549,1,MUTATION,T1,t1_add_eol_comment,9,9,9,9
R00549,2,UNTOUCHED,T1,none,4,6,4,6
R00549,3,UNTOUCHED,T1,none,18,33,18,33
R00550,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,12,7,12
R00550,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00550,2,UNTOUCHED,T1,none,4,6,4,6
R00550,3,UNTOUCHED,T1,none,13,18,13,18
R00551,0,CLONE_INTERVAL,T1,t1_add_eol_comment,10,15,10,15
R00551,1,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00551,2,UNTOUCHED,T1,none,3,9,3,9
R00551,3,UNTOUCHED,T1,none,16,18,16,18
R00552,0,CLONE_INTERVAL,T1,t1_add_blank_line,14,22,14,23
R00552,1,MUTATION,T1,t1_add_blank_line,,,17,17
R00552,2,UNTOUCHED,T1,none,7,13,7,13
R00552,3,UNTOUCHED,T1,none,23,26,24,27
R00553,0,CLONE_INTERVAL,T1,t1_reindent,7,19,7,19
R00553,1,MUTATION,T1,t1_reindent,7,19,7,19
R00553,2,UNTOUCHED,T1,none,3,6,3,6
R00553,3,UNTOUCHED,T1,none,20,27,20,27
R00554,0,CLONE_INTERVAL,T2,t2_change_string_literal,10,27,10,27
R00554,1,MUTATION,T2,t2_change_string_literal,14,14,14,14
R00554,2,UNTOUCHED,T1,none,3,9,3,9
R00554,3,UNTOUCHED,T1,none,28,33,28,33
R00555,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,14,6,15
R00555,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00555,2,UNTOUCHED,T1,none,3,5,3,5
R00555,3,UNTOUCHED,T1,none,15,17,16,18
R00556,0,CLONE_INTERVAL,T3,t3_delete_statement,7,12,7,11
R00556,1,MUTATION,T3,t3_delete_statement,12,12,,
R00556,2,UNTOUCHED,T1,none,3,6,3,6
R00556,3,UNTOUCHED,T1,none,13,26,12,25
R00557,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,15,7,15
R00557,1,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00557,2,UNTOUCHED,T1,none,3,6,3,6
R00557,3,UNTOUCHED,T1,none,16,28,16,28
R00558,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,13,8,15
R00558,1,MUTATION,T3,t3_wrap_statement,,,11,11
R00558,2,UNTOUCHED,T1,none,3,7,3,7
R00558,3,UNTOUCHED,T1,none,14,29,16,31
R00559,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00559,1,MUTATION,T3,t3_insert_statement,,,7,7
R00559,2,UNTOUCHED,T1,none,3,5,3,5
R00559,3,UNTOUCHED,T1,none,12,18,13,19
R00560,0,CLONE_INTERVAL,T2,t2_rename_local_x3,9,17,9,17
R00560,1,MUTATION,T2,t2_rename_local_x3,9,13,9,13
R00560,1,MUTATION,T2,t2_rename_local_x3,15,15,15,15
R00560,2,UNTOUCHED,T1,none,6,8,6,8
R00560,3,UNTOUCHED,T1,none,18,23,18,23
R00561,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,13,6,13
R00561,1,MUTATION,T2,t2_change_string_literal,7,7,7,7
R00561,2,UNTOUCHED,T1,none,3,5,3,5
R00561,3,UNTOUCHED,T1,none,14,25,14,25
R00562,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,15,7,15
R00562,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00562,2,UNTOUCHED,T1,none,3,6,3,6
R00562,3,UNTOUCHED,T1,none,16,24,16,24
R00563,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,13,7,13
R00563,1,MUTATION,T2,t2_change_string_literal,7,7,7,7
R00563,2,UNTOUCHED,T1,none,3,6,3,6
R00563,3,UNTOUCHED,T1,none,14,16,14,16
R00564,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,11,6,11
R00564,1,MUTATION,T1,t1_add_eol_comment,7,7,7,7
R00564,2,UNTOUCHED,T1,none,3,5,3,5
R00564,3,UNTOUCHED,T1,none,12,21,12,21
R00565,0,CLONE_INTERVAL,T3,t3_delete_statement,9,14,8,12
R00565,1,MUTATION,T3,t3_delete_statement,14,14,,
R00565,2,UNTOUCHED,T1,none,6,8,5,7
R00565,3,UNTOUCHED,T1,none,15,17,13,15
R00566,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,12,6,12
R00566,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00566,2,UNTOUCHED,T1,none,3,5,3,5
R00566,3,UNTOUCHED,T1,none,13,15,13,15
R00567,0,CLONE_INTERVAL,T3,t3_insert_statement,11,16,11,17
R00567,1,MUTATION,T3,t3_insert_statement,,,12,12
R00567,2,UNTOUCHED,T1,none,4,10,4,10
R00567,3,UNTOUCHED,T1,none,17,26,18,27
R00568,0,CLONE_INTERVAL,T1,t1_reindent,7,16,7,16
R00568,1,MUTATION,T1,t1_reindent,7,16,7,16
R00568,2,UNTOUCHED,T1,none,3,6,3,6
R00568,3,UNTOUCHED,T1,none,17,26,17,26
R00569,0,CLONE_INTERVAL,T1,t1_add_blank_line,14,19,14,20
R00569,1,MUTATION,T1,t1_add_blank_line,,,15,15
R00569,2,UNTOUCHED,T1,none,5,13,5,13
R00569,3,UNTOUCHED,T1,none,20,31,21,32
R00570,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00570,1,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00570,2,UNTOUCHED,T1,none,3,5,3,5
R00570,3,UNTOUCHED,T1,none,12,18,12,18
R00571,0,CLONE_INTERVAL,T2,t2_rename_local_x1,9,14,9,14
R00571,1,MUTATION,T2,t2_rename_local_x1,9,9,9,9
R00571,1,MUTATION,T2,t2_rename_local_x1,11,13,11,13
R00571,2,UNTOUCHED,T1,none,3,8,3,8
R00571,3,UNTOUCHED,T1,none,15,24,15,24
R00572,0,CLONE_INTERVAL,T3,t3_delete_statement,77,82,77,81
R00572,1,MUTATION,T3,t3_delete_statement,82,82,,
R00572,2,UNTOUCHED,T1,none,71,76,71,76
R00572,3,UNTOUCHED,T1,none,83,85,82,84
R00573,0,CLONE_INTERVAL,T1,t1_reindent,7,13,7,13
R00573,1,MUTATION,T1,t1_reindent,7,13,7,13
R00573,2,UNTOUCHED,T1,none,4,6,4,6
R00573,3,UNTOUCHED,T1,none,14,23,14,23
R00574,0,CLONE_INTERVAL,T3,t3_insert_statement,6,12,6,13
R00574,1,MUTATION,T3,t3_insert_statement,,,8,8
R00574,2,UNTOUCHED,T1,none,3,5,3,5
R00574,3,UNTOUCHED,T1,none,13,24,14,25
R00575,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,17,6,17
R00575,1,MUTATION,T2,t2_change_string_literal,11,11,11,11
R00575,2,UNTOUCHED,T1,none,3,5,3,5
R00575,3,UNTOUCHED,T1,none,18,21,18,21
R00576,0,CLONE_INTERVAL,T2,t2_change_int_literal,60,70,60,70
R00576,1,MUTATION,T2,t2_change_int_literal,62,62,62,62
R00576,2,UNTOUCHED,T1,none,57,59,57,59
R00576,3,UNTOUCHED,T1,none,71,79,71,79
R00577,0,CLONE_INTERVAL,T1,t1_add_block_comment,121,130,120,130
R00577,1,MUTATION,T1,t1_add_block_comment,,,129,129
R00577,2,UNTOUCHED,T1,none,110,120,109,119
R00577,3,UNTOUCHED,T1,none,131,134,131,134
R00578,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00578,1,MUTATION,T1,t1_add_blank_line,,,9,9
R00578,2,UNTOUCHED,T1,none,3,5,3,5
R00578,3,UNTOUCHED,T1,none,12,36,13,37
R00579,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,19,6,19
R00579,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00579,2,UNTOUCHED,T1,none,3,5,3,5
R00579,3,UNTOUCHED,T1,none,20,22,20,22
R00580,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00580,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00580,2,UNTOUCHED,T1,none,3,6,3,6
R00580,3,UNTOUCHED,T1,none,13,23,14,24
R00581,0,CLONE_INTERVAL,T2,t2_change_int_literal,26,33,26,33
R00581,1,MUTATION,T2,t2_change_int_literal,27,27,27,27
R00581,2,UNTOUCHED,T1,none,23,25,23,25
R00581,3,UNTOUCHED,T1,none,34,43,34,43
R00582,0,CLONE_INTERVAL,T2,t2_rename_local_x3,9,17,9,17
R00582,1,MUTATION,T2,t2_rename_local_x3,9,9,9,9
R00582,1,MUTATION,T2,t2_rename_local_x3,11,13,11,13
R00582,1,MUTATION,T2,t2_rename_local_x3,16,16,16,16
R00582,2,UNTOUCHED,T1,none,5,8,5,8
R00582,3,UNTOUCHED,T1,none,18,21,18,21
R00583,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,12,7,13
R00583,1,MUTATION,T1,t1_add_block_comment,,,8,8
R00583,2,UNTOUCHED,T1,none,3,6,3,6
R00583,3,UNTOUCHED,T1,none,13,18,14,19
R00584,0,CLONE_INTERVAL,T3,t3_wrap_statement,18,24,18,26
R00584,1,MUTATION,T3,t3_wrap_statement,,,18,18
R00584,2,UNTOUCHED,T1,none,14,17,14,17
R00584,3,UNTOUCHED,T1,none,25,27,27,29
R00585,0,CLONE_INTERVAL,T2,t2_rename_local_x1,6,13,6,13
R00585,1,MUTATION,T2,t2_rename_local_x1,7,9,7,9
R00585,2,UNTOUCHED,T1,none,3,5,3,5
R00585,3,UNTOUCHED,T1,none,14,30,14,30
R00586,0,CLONE_INTERVAL,T2,t2_rename_local_x1,10,15,10,15
R00586,1,MUTATION,T2,t2_rename_local_x1,10,10,10,10
R00586,1,MUTATION,T2,t2_rename_local_x1,12,13,12,13
R00586,2,UNTOUCHED,T1,none,5,9,5,9
R00586,3,UNTOUCHED,T1,none,16,18,16,18
R00587,0,CLONE_INTERVAL,T1,t1_add_eol_comment,26,34,26,34
R00587,1,MUTATION,T1,t1_add_eol_comment,33,33,33,33
R00587,2,UNTOUCHED,T1,none,23,25,23,25
R00587,3,UNTOUCHED,T1,none,35,39,35,39
R00588,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,15,6,16
R00588,1,MUTATION,T1,t1_add_blank_line,,,14,14
R00588,2,UNTOUCHED,T1,none,3,5,3,5
R00588,3,UNTOUCHED,T1,none,16,21,17,22
R00589,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,15,8,15
R00589,1,MUTATION,T2,t2_change_int_literal,10,10,10,10
R00589,2,UNTOUCHED,T1,none,4,7,4,7
R00589,3,UNTOUCHED,T1,none,16,30,16,30
R00590,0,CLONE_INTERVAL,T1,t1_add_eol_comment,10,15,10,15
R00590,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00590,2,UNTOUCHED,T1,none,5,9,5,9
R00590,3,UNTOUCHED,T1,none,16,28,16,28
R00591,0,CLONE_INTERVAL,T3,t3_insert_statement,11,17,11,17
R00591,1,MUTATION,T3,t3_insert_statement,,,18,18
R00591,2,UNTOUCHED,T1,none,4,10,4,10
R00591,3,UNTOUCHED,T1,none,18,25,19,26
R00592,0,CLONE_INTERVAL,T3,t3_wrap_statement,9,19,9,21
R00592,1,MUTATION,T3,t3_wrap_statement,,,9,9
R00592,2,UNTOUCHED,T1,none,3,8,3,8
R00592,3,UNTOUCHED,T1,none,20,25,22,27
R00593,0,CLONE_INTERVAL,T1,t1_reindent,6,18,6,18
R00593,1,MUTATION,T1,t1_reindent,6,18,6,18
R00593,2,UNTOUCHED,T1,none,3,5,3,5
R00593,3,UNTOUCHED,T1,none,19,24,19,24
R00594,0,CLONE_INTERVAL,T2,t2_change_int_literal,18,23,18,23
R00594,1,MUTATION,T2,t2_change_int_literal,18,18,18,18
R00594,2,UNTOUCHED,T1,none,8,17,8,17
R00594,3,UNTOUCHED,T1,none,24,35,24,35
R00595,0,CLONE_INTERVAL,T3,t3_insert_statement,15,22,15,22
R00595,1,MUTATION,T3,t3_insert_statement,,,23,23
R00595,2,UNTOUCHED,T1,none,3,14,3,14
R00595,3,UNTOUCHED,T1,none,23,37,24,38
R00596,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00596,1,MUTATION,T2,t2_change_string_literal,7,7,7,7
R00596,2,UNTOUCHED,T1,none,3,5,3,5
R00596,3,UNTOUCHED,T1,none,12,14,12,14
R00597,0,CLONE_INTERVAL,T2,t2_change_string_literal,13,19,13,19
R00597,1,MUTATION,T2,t2_change_string_literal,16,16,16,16
R00597,2,UNTOUCHED,T1,none,3,12,3,12
R00597,3,UNTOUCHED,T1,none,20,25,20,25
R00598,0,CLONE_INTERVAL,T1,t1_reindent,10,15,10,15
R00598,1,MUTATION,T1,t1_reindent,10,15,10,15
R00598,2,UNTOUCHED,T1,none,3,9,3,9
R00598,3,UNTOUCHED,T1,none,16,22,16,22
R00599,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,12,6,13
R00599,1,MUTATION,T1,t1_add_block_comment,,,9,9
R00599,2,UNTOUCHED,T1,none,3,5,3,5
R00599,3,UNTOUCHED,T1,none,13,17,14,18
R00600,0,CLONE_INTERVAL,T3,t3_delete_statement,13,18,13,17
R00600,1,MUTATION,T3,t3_delete_statement,13,13,,
R00600,2,UNTOUCHED,T1,none,3,12,3,12
R00600,3,UNTOUCHED,T1,none,19,29,18,28
R00601,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,14,9,14
R00601,1,MUTATION,T2,t2_change_string_literal,14,14,14,14
R00601,2,UNTOUCHED,T1,none,3,8,3,8
R00601,3,UNTOUCHED,T1,none,15,26,15,26
R00602,0,CLONE_INTERVAL,T1,t1_reindent,18,42,18,42
R00602,1,MUTATION,T1,t1_reindent,18,42,18,42
R00602,2,UNTOUCHED,T1,none,3,17,3,17
R00602,3,UNTOUCHED,T1,none,43,46,43,46
R00603,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,11,6,11
R00603,1,MUTATION,T1,t1_add_eol_comment,9,9,9,9
R00603,2,UNTOUCHED,T1,none,3,5,3,5
R00603,3,UNTOUCHED,T1,none,12,18,12,18
R00604,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,13,7,13
R00604,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00604,2,UNTOUCHED,T1,none,3,6,3,6
R00604,3,UNTOUCHED,T1,none,14,27,14,27
R00605,0,CLONE_INTERVAL,T3,t3_insert_statement,6,12,6,13
R00605,1,MUTATION,T3,t3_insert_statement,,,9,9
R00605,2,UNTOUCHED,T1,none,3,5,3,5
R00605,3,UNTOUCHED,T1,none,13,23,14,24
R00606,0,CLONE_INTERVAL,T3,t3_insert_statement,9,15,9,16
