pair_id,ref_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00499,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,12,6,13
R00499,1,MUTATION,T1,t1_add_block_comment,,,8,8
R00499,2,UNTOUCHED,T1,none,3,5,3,5
R00499,3,UNTOUCHED,T1,none,13,15,14,16
R00500,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,13,8,13
R00500,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00500,2,UNTOUCHED,T1,none,5,7,5,7
R00500,3,UNTOUCHED,T1,none,14,30,14,30
R00501,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,14,7,14
R00501,1,MUTATION,T2,t2_change_string_literal,7,7,7,7
R00501,2,UNTOUCHED,T1,none,3,6,3,6
R00501,3,UNTOUCHED,T1,none,15,23,15,23
R00502,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00502,1,MUTATION,T3,t3_wrap_statement,7,8,7,10
R00502,2,UNTOUCHED,T1,none,3,5,3,5
R00502,3,UNTOUCHED,T1,none,12,20,14,22
R00503,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,11,6,11
R00503,1,MUTATION,T1,t1_add_eol_comment,6,6,6,6
R00503,2,UNTOUCHED,T1,none,3,5,3,5
R00503,3,UNTOUCHED,T1,none,12,20,12,20
R00504,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00504,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00504,2,UNTOUCHED,T1,none,3,5,3,5
R00504,3,UNTOUCHED,T1,none,12,32,12,32
R00505,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00505,1,MUTATION,T1,t1_reindent,6,11,6,11
R00505,2,UNTOUCHED,T1,none,3,5,3,5
R00505,3,UNTOUCHED,T1,none,12,25,12,25
R00506,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,14,8,14
R00506,1,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00506,2,UNTOUCHED,T1,none,3,7,3,7
R00506,3,UNTOUCHED,T1,none,15,17,15,17
R00507,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,12,6,13
R00507,1,MUTATION,T1,t1_add_block_comment,,,8,8
R00507,2,UNTOUCHED,T1,none,3,5,3,5
R00507,3,UNTOUCHED,T1,none,13,19,14,20
R00508,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00508,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00508,2,UNTOUCHED,T1,none,3,5,3,5
R00508,3,UNTOUCHED,T1,none,12,16,13,17
R00509,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00509,1,MUTATION,T1,t1_add_block_comment,,,7,7
R00509,2,UNTOUCHED,T1,none,3,5,3,5
R00509,3,UNTOUCHED,T1,none,12,18,13,19
R00510,0,CLONE_INTERVAL,T2,t2_change_string_literal,22,35,22,35
R00510,1,MUTATION,T2,t2_change_string_literal,28,28,28,28
R00510,2,UNTOUCHED,T1,none,3,21,3,21
R00510,3,UNTOUCHED,T1,none,36,39,36,39
R00511,0,CLONE_INTERVAL,T2,t2_rename_local_x1,29,39,29,39
R00511,1,MUTATION,T2,t2_rename_local_x1,32,33,32,33
R00511,2,UNTOUCHED,T1,none,10,28,10,28
R00511,3,UNTOUCHED,T1,none,40,46,40,46
R00512,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,21,8,21
R00512,1,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00512,2,UNTOUCHED,T1,none,5,7,5,7
R00512,3,UNTOUCHED,T1,none,22,28,22,28
R00513,0,CLONE_INTERVAL,T1,t1_add_blank_line,7,14,7,15
R00513,1,MUTATION,T1,t1_add_blank_line,,,13,13
R00513,2,UNTOUCHED,T1,none,3,6,3,6
R00513,3,UNTOUCHED,T1,none,15,20,16,21
R00514,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,12,6,14
R00514,1,MUTATION,T3,t3_wrap_statement,10,11,10,13
R00514,2,UNTOUCHED,T1,none,3,5,3,5
R00514,3,UNTOUCHED,T1,none,13,31,15,33
R00515,0,CLONE_INTERVAL,T3,t3_delete_statement,8,13,8,12
R00515,1,MUTATION,T3,t3_delete_statement,12,12,,
R00515,2,UNTOUCHED,T1,none,3,7,3,7
R00515,3,UNTOUCHED,T1,none,14,21,13,20
R00516,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,19,6,20
R00516,1,MUTATION,T1,t1_add_block_comment,,,19,19
R00516,2,UNTOUCHED,T1,none,3,5,3,5
R00516,3,UNTOUCHED,T1,none,20,26,21,27
R00517,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00517,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00517,2,UNTOUCHED,T1,none,3,5,3,5
R00517,3,UNTOUCHED,T1,none,12,19,12,19
R00518,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00518,1,MUTATION,T3,t3_delete_statement,11,11,,
R00518,2,UNTOUCHED,T1,none,3,5,3,5
R00518,3,UNTOUCHED,T1,none,12,17,11,16
R00519,0,CLONE_INTERVAL,T1,t1_reindent,194,205,194,205
R00519,1,MUTATION,T1,t1_reindent,194,205,194,205
R00519,2,UNTOUCHED,T1,none,189,193,189,193
R00519,3,UNTOUCHED,T1,none,206,208,206,208
R00520,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00520,1,MUTATION,T3,t3_delete_statement,10,10,,
R00520,2,UNTOUCHED,T1,none,3,5,3,5
R00520,3,UNTOUCHED,T1,none,12,42,11,41
R00521,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,12,6,14
R00521,1,MUTATION,T3,t3_wrap_statement,8,11,8,13
R00521,2,UNTOUCHED,T1,none,3,5,3,5
R00521,3,UNTOUCHED,T1,none,13,18,15,20
R00522,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,13,6,13
R00522,1,MUTATION,T1,t1_add_eol_comment,11,11,11,11
R00522,2,UNTOUCHED,T1,none,3,5,3,5
R00522,3,UNTOUCHED,T1,none,14,19,14,19
R00523,0,CLONE_INTERVAL,T1,t1_add_block_comment,8,17,8,18
R00523,1,MUTATION,T1,t1_add_block_comment,,,17,17
R00523,2,UNTOUCHED,T1,none,3,7,3,7
R00523,3,UNTOUCHED,T1,none,18,22,19,23
R00524,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00524,1,MUTATION,T1,t1_add_block_comment,,,10,10
R00524,2,UNTOUCHED,T1,none,3,5,3,5
R00524,3,UNTOUCHED,T1,none,12,17,13,18
R00525,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,12,6,12
R00525,1,MUTATION,T1,t1_add_eol_comment,7,7,7,7
R00525,2,UNTOUCHED,T1,none,3,5,3,5
R00525,3,UNTOUCHED,T1,none,13,15,13,15
R00526,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,15,7,15
R00526,1,MUTATION,T2,t2_change_string_literal,13,13,13,13
R00526,2,UNTOUCHED,T1,none,3,6,3,6
R00526,3,UNTOUCHED,T1,none,16,18,16,18
R00527,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,13,8,13
R00527,1,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00527,2,UNTOUCHED,T1,none,5,7,5,7
R00527,3,UNTOUCHED,T1,none,14,20,14,20
R00528,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,14,9,15
R00528,1,MUTATION,T1,t1_add_blank_line,,,14,14
R00528,2,UNTOUCHED,T1,none,3,8,3,8
R00528,3,UNTOUCHED,T1,none,15,25,16,26
R00529,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,13,6,15
R00529,1,MUTATION,T3,t3_wrap_statement,7,13,7,15
R00529,2,UNTOUCHED,T1,none,3,5,3,5
R00529,3,UNTOUCHED,T1,none,14,16,16,18
R00530,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00530,1,MUTATION,T3,t3_delete_statement,8,8,,
R00530,2,UNTOUCHED,T1,none,3,5,3,5
R00530,3,UNTOUCHED,T1,none,12,16,11,15
R00531,0,CLONE_INTERVAL,T1,t1_reindent,14,19,14,19
R00531,1,MUTATION,T1,t1_reindent,14,19,14,19
R00531,2,UNTOUCHED,T1,none,3,13,3,13
R00531,3,UNTOUCHED,T1,none,20,23,20,23
R00532,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00532,1,MUTATION,T2,t2_change_string_literal,7,7,7,7
R00532,2,UNTOUCHED,T1,none,3,5,3,5
R00532,3,UNTOUCHED,T1,none,12,19,12,19
R00533,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,11,6,12
R00533,1,MUTATION,T1,t1_add_block_comment,,,7,7
R00533,2,UNTOUCHED,T1,none,3,5,3,5
R00533,3,UNTOUCHED,T1,none,12,16,13,17
R00534,0,CLONE_INTERVAL,T3,t3_insert_statement,6,12,6,13
R00534,1,MUTATION,T3,t3_insert_statement,,,7,7
R00534,2,UNTOUCHED,T1,none,3,5,3,5
R00534,3,UNTOUCHED,T1,none,13,15,14,16
R00535,0,CLONE_INTERVAL,T1,t1_reindent,10,17,10,17
R00535,1,MUTATION,T1,t1_reindent,10,17,10,17
R00535,2,UNTOUCHED,T1,none,3,9,3,9
R00535,3,UNTOUCHED,T1,none,18,41,18,41
R00536,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,14,9,14
R00536,1,MUTATION,T2,t2_change_string_literal,13,13,13,13
R00536,2,UNTOUCHED,T1,none,6,8,6,8
R00536,3,UNTOUCHED,T1,none,15,18,15,18
R00537,0,CLONE_INTERVAL,T1,t1_add_block_comment,9,25,9,26
R00537,1,MUTATION,T1,t1_add_block_comment,,,12,12
R00537,2,UNTOUCHED,T1,none,4,8,4,8
R00537,3,UNTOUCHED,T1,none,26,28,27,29
R00538,0,CLONE_INTERVAL,T2,t2_rename_local_x1,9,22,9,22
R00538,1,MUTATION,T2,t2_rename_local_x1,10,12,10,12
R00538,2,UNTOUCHED,T1,none,3,8,3,8
R00538,3,UNTOUCHED,T1,none,23,27,23,27
R00539,0,CLONE_INTERVAL,T2,t2_rename_local_x2,7,17,7,18
R00539,1,MUTATION,T2,t2_rename_local_x2,7,14,7,15
R00539,2,UNTOUCHED,T1,none,3,6,3,6
R00539,3,UNTOUCHED,T1,none,18,20,19,21
R00540,0,CLONE_INTERVAL,T2,t2_rename_local_x2,6,11,6,11
R00540,1,MUTATION,T2,t2_rename_local_x2,6,11,6,11
R00540,2,UNTOUCHED,T1,none,3,5,3,5
R00540,3,UNTOUCHED,T1,none,12,33,12,33
R00541,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,11,6,11
R00541,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00541,2,UNTOUCHED,T1,none,3,5,3,5
R00541,3,UNTOUCHED,T1,none,12,20,12,20
R00542,0,CLONE_INTERVAL,T1,t1_add_eol_comment,9,21,9,21
R00542,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00542,2,UNTOUCHED,T1,none,3,8,3,8
R00542,3,UNTOUCHED,T1,none,22,24,22,24
R00543,0,CLONE_INTERVAL,T3,t3_wrap_statement,51,56,51,58
R00543,1,MUTATION,T3,t3_wrap_statement,54,55,54,57
R00543,2,UNTOUCHED,T1,none,47,50,47,50
R00543,3,UNTOUCHED,T1,none,57,64,59,66
R00544,0,CLONE_INTERVAL,T1,t1_add_eol_comment,24,29,24,29
R00544,1,MUTATION,T1,t1_add_eol_comment,28,28,28,28
R00544,2,UNTOUCHED,T1,none,21,23,21,23
R00544,3,UNTOUCHED,T1,none,30,43,30,43
R00545,0,CLONE_INTERVAL,T3,t3_wrap_statement,7,14,7,16
R00545,1,MUTATION,T3,t3_wrap_statement,12,13,12,15
R00545,2,UNTOUCHED,T1,none,3,6,3,6
R00545,3,UNTOUCHED,T1,none,15,19,17,21
R00546,0,CLONE_INTERVAL,T1,t1_reindent,22,31,22,31
R00546,1,MUTATION,T1,t1_reindent,22,31,22,31
R00546,2,UNTOUCHED,T1,none,18,21,18,21
R00546,3,UNTOUCHED,T1,none,32,49,32,49
R00547,0,CLONE_INTERVAL,T2,t2_rename_local_x3,8,14,8,14
R00547,1,MUTATION,T2,t2_rename_local_x3,8,11,8,11
R00547,2,UNTOUCHED,T1,none,4,7,4,7
R00547,3,UNTOUCHED,T1,none,15,17,15,17
R00548,0,CLONE_INTERVAL,T3,t3_delete_statement,9,15,9,14
R00548,1,MUTATION,T3,t3_delete_statement,12,12,,
R00548,2,UNTOUCHED,T1,none,3,8,3,8
R00548,3,UNTOUCHED,T1,none,16,18,15,17
R00549,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,17,7,17
R00549,1,MUTATION,T1,t1_add_eol_comment,9,9,9,9
R00549,2,UNTOUCHED,T1,none,3,6,3,6
R00549,3,UNTOUCHED,T1,none,18,25,18,25
R00550,0,CLONE_INTERVAL,T2,t2_change_int_literal,12,21,12,21
R00550,1,MUTATION,T2,t2_change_int_literal,12,12,12,12
R00550,2,UNTOUCHED,T1,none,3,11,3,11
R00550,3,UNTOUCHED,T1,none,22,27,22,27
R00551,0,CLONE_INTERVAL,T2,t2_change_string_literal,7,12,7,12
R00551,1,MUTATION,T2,t2_change_string_literal,10,10,10,10
R00551,2,UNTOUCHED,T1,none,3,6,3,6
R00551,3,UNTOUCHED,T1,none,13,25,13,25
R00552,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00552,1,MUTATION,T1,t1_reindent,6,11,6,11
R00552,2,UNTOUCHED,T1,none,3,5,3,5
R00552,3,UNTOUCHED,T1,none,12,20,12,20
R00553,0,CLONE_INTERVAL,T3,t3_insert_statement,12,18,12,18
R00553,1,UNTOUCHED,T1,none,9,11,9,11
R00553,2,UNTOUCHED,T1,none,19,19,19,19
R00553,3,UNTOUCHED,T1,none,20,28,21,29
R00554,0,CLONE_INTERVAL,T3,t3_insert_statement,12,21,12,22
R00554,1,MUTATION,T3,t3_insert_statement,,,13,13
R00554,2,UNTOUCHED,T1,none,9,11,9,11
R00554,3,UNTOUCHED,T1,none,22,28,23,29
R00555,0,CLONE_INTERVAL,T1,t1_reindent,10,18,10,18
R00555,1,MUTATION,T1,t1_reindent,10,18,10,18
R00555,2,UNTOUCHED,T1,none,6,9,6,9
R00555,3,UNTOUCHED,T1,none,19,32,19,32
R00556,0,CLONE_INTERVAL,T3,t3_delete_statement,8,13,8,12
R00556,1,MUTATION,T3,t3_delete_statement,10,10,,
R00556,2,UNTOUCHED,T1,none,3,7,3,7
R00556,3,UNTOUCHED,T1,none,14,18,13,17
R00557,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00557,1,MUTATION,T1,t1_reindent,6,11,6,11
R00557,2,UNTOUCHED,T1,none,3,5,3,5
R00557,3,UNTOUCHED,T1,none,12,22,12,22
R00558,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,11,6,12
R00558,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00558,2,UNTOUCHED,T1,none,3,5,3,5
R00558,3,UNTOUCHED,T1,none,12,22,13,23
R00559,0,CLONE_INTERVAL,T3,t3_delete_statement,8,13,8,12
R00559,1,MUTATION,T3,t3_delete_statement,13,13,,
R00559,2,UNTOUCHED,T1,none,3,7,3,7
R00559,3,UNTOUCHED,T1,none,14,19,13,18
R00560,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00560,1,MUTATION,T3,t3_insert_statement,,,7,7
R00560,2,UNTOUCHED,T1,none,3,5,3,5
R00560,3,UNTOUCHED,T1,none,12,18,13,19
R00561,0,CLONE_INTERVAL,T3,t3_wrap_statement,97,103,97,105
R00561,1,MUTATION,T3,t3_wrap_statement,97,99,97,101
R00561,2,UNTOUCHED,T1,none,90,96,90,96
R00561,3,UNTOUCHED,T1,none,104,115,106,117
R00562,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,12,7,12
R00562,1,MUTATION,T1,t1_add_eol_comment,9,9,9,9
R00562,2,UNTOUCHED,T1,none,3,6,3,6
R00562,3,UNTOUCHED,T1,none,13,17,13,17
R00563,0,CLONE_INTERVAL,T2,t2_change_int_literal,12,27,12,27
R00563,1,MUTATION,T2,t2_change_int_literal,12,12,12,12
R00563,2,UNTOUCHED,T1,none,3,11,3,11
R00563,3,UNTOUCHED,T1,none,28,30,28,30
R00564,0,CLONE_INTERVAL,T1,t1_reindent,16,33,16,33
R00564,1,MUTATION,T1,t1_reindent,16,33,16,33
R00564,2,UNTOUCHED,T1,none,9,15,9,15
R00564,3,UNTOUCHED,T1,none,34,38,34,38
R00565,0,CLONE_INTERVAL,T1,t1_reindent,6,14,6,14
R00565,1,MUTATION,T1,t1_reindent,6,14,6,14
R00565,2,UNTOUCHED,T1,none,3,5,3,5
R00565,3,UNTOUCHED,T1,none,15,26,15,26
R00566,0,CLONE_INTERVAL,T3,t3_delete_statement,6,17,6,16
R00566,1,MUTATION,T3,t3_delete_statement,6,6,,
R00566,2,UNTOUCHED,T1,none,3,5,3,5
R00566,3,UNTOUCHED,T1,none,18,21,17,20
R00567,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00567,1,MUTATION,T3,t3_delete_statement,10,10,,
R00567,2,UNTOUCHED,T1,none,3,5,3,5
R00567,3,UNTOUCHED,T1,none,12,18,11,17
R00568,0,CLONE_INTERVAL,T1,t1_reindent,54,60,54,60
R00568,1,MUTATION,T1,t1_reindent,54,60,54,60
R00568,2,UNTOUCHED,T1,none,46,53,46,53
R00568,3,UNTOUCHED,T1,none,61,65,61,65
R00569,0,CLONE_INTERVAL,T3,t3_insert_statement,7,20,7,20
R00569,1,MUTATION,T3,t3_insert_statement,,,21,21
R00569,2,UNTOUCHED,T1,none,3,6,3,6
R00569,3,UNTOUCHED,T1,none,21,23,22,24
R00570,0,CLONE_INTERVAL,T2,t2_rename_local_x2,8,18,8,18
R00570,1,MUTATION,T2,t2_rename_local_x2,8,16,8,16
R00570,2,UNTOUCHED,T1,none,3,7,3,7
R00570,3,UNTOUCHED,T1,none,19,22,19,22
R00571,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,12,7,12
R00571,1,MUTATION,T1,t1_add_eol_comment,7,7,7,7
R00571,2,UNTOUCHED,T1,none,3,6,3,6
R00571,3,UNTOUCHED,T1,none,13,23,13,23
R00572,0,CLONE_INTERVAL,T3,t3_wrap_statement,12,19,12,21
R00572,1,MUTATION,T3,t3_wrap_statement,13,17,13,19
R00572,2,UNTOUCHED,T1,none,3,11,3,11
R00572,3,UNTOUCHED,T1,none,20,22,22,24
R00573,0,CLONE_INTERVAL,T3,t3_delete_statement,31,36,31,35
R00573,1,MUTATION,T3,t3_delete_statement,34,34,,
R00573,2,UNTOUCHED,T1,none,25,30,25,30
R00573,3,UNTOUCHED,T1,none,37,40,36,39
R00574,0,CLONE_INTERVAL,T1,t1_add_block_comment,12,23,12,24
R00574,1,MUTATION,T1,t1_add_block_comment,,,14,14
R00574,2,UNTOUCHED,T1,none,3,11,3,11
R00574,3,UNTOUCHED,T1,none,24,33,25,34
R00575,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,14,6,14
R00575,1,MUTATION,T2,t2_change_int_literal,6,6,6,6
R00575,2,UNTOUCHED,T1,none,3,5,3,5
R00575,3,UNTOUCHED,T1,none,15,20,15,20
R00576,0,CLONE_INTERVAL,T1,t1_reindent,13,37,13,37
R00576,1,MUTATION,T1,t1_reindent,13,37,13,37
R00576,2,UNTOUCHED,T1,none,5,12,5,12
R00576,3,UNTOUCHED,T1,none,38,43,38,43
R00577,0,CLONE_INTERVAL,T1,t1_reindent,8,15,8,15
R00577,1,MUTATION,T1,t1_reindent,8,15,8,15
R00577,2,UNTOUCHED,T1,none,4,7,4,7
R00577,3,UNTOUCHED,T1,none,16,28,16,28
R00578,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00578,1,MUTATION,T3,t3_wrap_statement,9,10,9,12
R00578,2,UNTOUCHED,T1,none,3,5,3,5
R00578,3,UNTOUCHED,T1,none,12,15,14,17
R00579,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,14,6,15
R00579,1,MUTATION,T1,t1_add_block_comment,,,7,7
R00579,2,UNTOUCHED,T1,none,3,5,3,5
R00579,3,UNTOUCHED,T1,none,15,19,16,20
R00580,0,CLONE_INTERVAL,T1,t1_add_block_comment,19,25,19,26
R00580,1,MUTATION,T1,t1_add_block_comment,,,25,25
R00580,2,UNTOUCHED,T1,none,16,18,16,18
R00580,3,UNTOUCHED,T1,none,26,32,27,33
R00581,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,15,6,15
R00581,1,MUTATION,T2,t2_change_string_literal,6,6,6,6
R00581,2,UNTOUCHED,T1,none,3,5,3,5
R00581,3,UNTOUCHED,T1,none,16,18,16,18
R00582,0,CLONE_INTERVAL,T2,t2_rename_local_x1,9,18,9,18
R00582,1,MUTATION,T2,t2_rename_local_x1,11,13,11,13
R00582,2,UNTOUCHED,T1,none,5,8,5,8
R00582,3,UNTOUCHED,T1,none,19,24,19,24
R00583,0,CLONE_INTERVAL,T2,t2_change_int_literal,51,58,51,58
R00583,1,MUTATION,T2,t2_change_int_literal,51,51,51,51
R00583,2,UNTOUCHED,T1,none,47,50,47,50
R00583,3,UNTOUCHED,T1,none,59,71,59,71
R00584,0,CLONE_INTERVAL,T3,t3_wrap_statement,10,15,10,17
R00584,1,MUTATION,T3,t3_wrap_statement,11,13,11,15
R00584,2,UNTOUCHED,T1,none,4,9,4,9
R00584,3,UNTOUCHED,T1,none,16,44,18,46
R00585,0,CLONE_INTERVAL,T2,t2_rename_local_x2,9,14,9,14
R00585,1,MUTATION,T2,t2_rename_local_x2,10,12,10,12
R00585,2,UNTOUCHED,T1,none,3,8,3,8
R00585,3,UNTOUCHED,T1,none,15,20,15,20
R00586,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,15,8,15
R00586,1,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00586,2,UNTOUCHED,T1,none,3,7,3,7
R00586,3,UNTOUCHED,T1,none,16,18,16,18
R00587,0,CLONE_INTERVAL,T2,t2_change_string_literal,17,24,17,24
R00587,1,MUTATION,T2,t2_change_string_literal,18,18,18,18
R00587,2,UNTOUCHED,T1,none,6,16,6,16
R00587,3,UNTOUCHED,T1,none,25,33,25,33
R00588,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,12,6,13
R00588,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00588,2,UNTOUCHED,T1,none,3,5,3,5
R00588,3,UNTOUCHED,T1,none,13,33,14,34
R00589,0,CLONE_INTERVAL,T1,t1_add_block_comment,98,103,98,104
R00589,1,MUTATION,T1,t1_add_block_comment,,,99,99
R00589,2,UNTOUCHED,T1,none,93,97,93,97
R00589,3,UNTOUCHED,T1,none,104,113,105,114
R00590,0,CLONE_INTERVAL,T2,t2_rename_local_x2,8,14,8,14
R00590,1,MUTATION,T2,t2_rename_local_x2,8,12,8,12
R00590,2,UNTOUCHED,T1,none,3,7,3,7
R00590,3,UNTOUCHED,T1,none,15,20,15,20
R00591,0,CLONE_INTERVAL,T1,t1_add_blank_line,6,12,6,13
R00591,1,MUTATION,T1,t1_add_blank_line,,,11,11
R00591,2,UNTOUCHED,T1,none,3,5,3,5
R00591,3,UNTOUCHED,T1,none,13,22,14,23
R00592,0,CLONE_INTERVAL,T2,t2_change_int_literal,13,20,13,20
R00592,1,MUTATION,T2,t2_change_int_literal,13,13,13,13
R00592,2,UNTOUCHED,T1,none,8,12,8,12
R00592,3,UNTOUCHED,T1,none,21,27,21,27
R00593,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00593,1,MUTATION,T3,t3_delete_statement,10,10,,
R00593,2,UNTOUCHED,T1,none,3,5,3,5
R00593,3,UNTOUCHED,T1,none,12,21,11,20
R00594,0,CLONE_INTERVAL,T2,t2_change_int_literal,6,13,6,13
R00594,1,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00594,2,UNTOUCHED,T1,none,3,5,3,5
R00594,3,UNTOUCHED,T1,none,14,22,14,22
R00595,0,CLONE_INTERVAL,T2,t2_rename_local_x1,10,15,10,15
R00595,1,MUTATION,T2,t2_rename_local_x1,10,15,10,15
R00595,2,UNTOUCHED,T1,none,7,9,7,9
R00595,3,UNTOUCHED,T1,none,16,22,16,22
R00596,0,CLONE_INTERVAL,T3,t3_delete_statement,7,17,7,16
R00596,1,MUTATION,T3,t3_delete_statement,7,7,,
R00596,2,UNTOUCHED,T1,none,3,6,3,6
R00596,3,UNTOUCHED,T1,none,18,28,17,27
R00597,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,14,8,14
R00597,1,MUTATION,T1,t1_add_eol_comment,10,10,10,10
R00597,2,UNTOUCHED,T1,none,3,7,3,7
R00597,3,UNTOUCHED,T1,none,15,30,15,30
R00598,0,CLONE_INTERVAL,T3,t3_insert_statement,7,13,7,14
R00598,1,MUTATION,T3,t3_insert_statement,,,8,8
R00598,2,UNTOUCHED,T1,none,3,6,3,6
R00598,3,UNTOUCHED,T1,none,14,22,15,23
R00599,0,CLONE_INTERVAL,T3,t3_insert_statement,7,23,7,24
R00599,1,MUTATION,T3,t3_insert_statement,,,9,9
R00599,2,UNTOUCHED,T1,none,3,6,3,6
R00599,3,UNTOUCHED,T1,none,24,29,25,30
R00600,0,CLONE_INTERVAL,T1,t1_add_eol_comment,18,36,18,36
R00600,1,MUTATION,T1,t1_add_eol_comment,36,36,36,36
R00600,2,UNTOUCHED,T1,none,12,17,12,17
R00600,3,UNTOUCHED,T1,none,37,57,37,57
R00601,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00601,1,MUTATION,T3,t3_wrap_statement,9,10,9,12
R00601,2,UNTOUCHED,T1,none,3,5,3,5
R00601,3,UNTOUCHED,T1,none,12,17,14,19
R00602,0,CLONE_INTERVAL,T2,t2_rename_local_x3,8,15,8,15
R00602,1,MUTATION,T2,t2_rename_local_x3,8,12,8,12
R00602,2,UNTOUCHED,T1,none,4,7,4,7
R00602,3,UNTOUCHED,T1,none,16,18,16,18
R00603,0,CLONE_INTERVAL,T1,t1_reindent,6,11,6,11
R00603,1,MUTATION,T1,t1_reindent,6,11,6,11
R00603,2,UNTOUCHED,T1,none,3,5,3,5
R00603,3,UNTOUCHED,T1,none,12,19,12,19
R00604,0,CLONE_INTERVAL,T3,t3_delete_statement,16,21,16,20
R00604,1,MUTATION,T3,t3_delete_statement,16,16,,
R00604,2,UNTOUCHED,T1,none,4,15,4,15
R00604,3,UNTOUCHED,T1,none,22,30,21,29
R00605,0,CLONE_INTERVAL,T2,t2_change_string_literal,9,14,9,14
R00605,1,MUTATION,T2,t2_change_string_literal,11,11,11,11
R00605,2,UNTOUCHED,T1,none,5,8,5,8
R00605,3,UNTOUCHED,T1,none,15,52,15,52
R00606,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,12
R00606,1,MUTATION,T3,t3_insert_statement,,,10,10
R00606,2,UNTOUCHED,T1,none,3,5,3,5
R00606,3,UNTOUCHED,T1,none,12,21,13,22
R00607,0,CLONE_INTERVAL,T3,t3_wrap_statement,6,11,6,13
R00607,1,MUTATION,T3,t3_wrap_statement,7,7,7,9
R00607,2,UNTOUCHED,T1,none,3,5,3,5
R00607,3,UNTOUCHED,T1,none,12,16,14,18
R00608,0,CLONE_INTERVAL,T3,t3_delete_statement,9,14,8,12
R00608,1,MUTATION,T3,t3_delete_statement,14,14,,
R00608,2,UNTOUCHED,T1,none,6,8,5,7
R00608,3,UNTOUCHED,T1,none,15,25,13,23
R00609,0,CLONE_INTERVAL,T1,t1_add_block_comment,7,13,7,14
